name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,length,x1,y1,z1,x2,y2,z2,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels
cfm_newport_inglewood_rose_conyon_complete_trace_part1_s           ,242.812,32.764,242.868,32.707,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8216.448165725951,-2446500.253391501,-4762828.012167398,3445933.4436677513,-2443406.141188607,-4768265.454801127,3440604.9530963325,242.84,32.7355,242.84000891113993,32.735503191839264,-2444953.7076879307,-4765547.71961672,3443269.9227388385,-2444953.7076879307,-4765547.71961672,7.5,242.84000891113993,32.73550319183927,24,2
cfm_newport_inglewood_rose_conyon_complete_trace_part2_s           ,242.777,32.828,242.812,32.764,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,-1.5,0.8,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,7818.208444049273,-2447646.90494738,-4757906.886311547,3451912.2456125207,-2446500.253391501,-4762828.012167398,3445933.4436677513,242.7945,32.79600000000001,242.79450626799803,32.79600130450822,-2447074.041547537,-4760368.34261845,3448923.504413991,-2447074.041547537,-4760368.34261845,7.5,242.79450626799803,32.79600130450822,24,2
cfm_newport_inglewood_rose_conyon_complete_trace_part3_s           ,242.739,32.858,242.777,32.828,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4870.837243185416,-2449973.7162459153,-4754675.181390989,3454713.326846057,-2447646.90494738,-4757906.886311547,3451912.2456125207,242.75799999999998,32.843,242.7580031957292,32.84300146027916,-2448810.4901339645,-4756291.379463191,3453313.040917808,-2448810.4901339645,-4756291.379463191,7.5,242.7580031957292,32.84300146027916,24,2
cfm_newport_inglewood_rose_conyon_complete_trace_part4_s           ,242.692,32.965,242.739,32.858,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,12654.927450133117,-2450909.0338957333,-4746922.907231217,3464696.131248861,-2449973.7162459153,-4754675.181390989,3454713.326846057,242.71550000000002,32.911500000000004,242.71551413477695,32.911502437992326,-2450442.5875258096,-4750801.381296887,3459706.4647490564,-2450442.5875258096,-4750801.381296887,7.5,242.71551413477695,32.911502437992326,21,2
cfm_newport_inglewood_rose_conyon_complete_trace_part5_s           ,242.682,33.008,242.692,32.965,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859.613703207,-2450543.482559555,-4744183.503921101,3468704.5107254097,-2450909.0338957333,-4746922.907231217,3464696.131248861,242.687,32.98650000000001,242.6870012120616,32.986500137174275,-2450726.436769643,-4745553.550134869,3466700.5778462794,-2450726.436769643,-4745553.550134869,7.5,242.6870012120616,32.98650013717427,21,2
cfm_newport_inglewood_rose_conyon_complete_trace_part6_s           ,242.624,33.085,242.682,33.008,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,10113.122914579615,-2453198.968163427,-4737556.587676758,3475877.423425842,-2450543.482559555,-4744183.503921101,3468704.5107254097,242.653,33.0465,242.65301261749786,33.046503489590094,-2451872.0007540337,-4740871.532960394,3472292.076050514,-2451872.0007540337,-4740871.532960394,7.5,242.65301261749786,33.046503489590094,21,2
cfm_newport_inglewood_rose_conyon_complete_trace_part7_s           ,242.575,33.13,242.624,33.085,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6769.504388378821,-2455991.5461109155,-4733032.250390807,3480066.47978329,-2453198.968163427,-4737556.587676758,3475877.423425842,242.59949999999998,33.1075,242.59950624420208,33.107502448642265,-2454595.6048453217,-4735295.083843875,3477972.4477225346,-2454595.6048453217,-4735295.083843875,7.5,242.59950624420208,33.10750244864225,21,2
cfm_newport_inglewood_rose_conyon_complete_trace_part8_s           ,242.513,33.222,242.575,33.13,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,11728.14820403817,-2458529.464539242,-4725408.58519641,3488624.0893027526,-2455991.5461109155,-4733032.250390807,3480066.47978329,242.54399999999998,33.176,242.54401619516517,33.176004029370304,-2457261.550261858,-4729222.413442948,3484346.7822983074,-2457261.550261858,-4729222.413442948,7.5,242.54401619516517,33.176004029370304,21,2
cfm_newport_inglewood_rose_conyon_complete_trace_part9_s           ,242.443,33.264,242.513,33.222,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8016.086047969075,-2463117.0584855545,-4720132.957826648,3492527.8349864497,-2458529.464539242,-4725408.58519641,3488624.0893027526,242.478,33.243,242.47800836882527,33.24300495984264,-2460823.749562699,-4722771.700233918,3490576.65759926,-2460823.749562699,-4722771.700233918,7.5,242.47800836882527,33.24300495984264,21,2
cfm_palos_verdes_extruded_trace_part1_s_2                          ,241.443,33.972,241.504,33.904,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9417.864470895667,-2524295.3819286004,-4638164.137575049,3558049.707242109,-2521368.8287056694,-4644556.922912527,3551780.0721575855,241.4735,33.938,241.47351212326305,33.93800387160174,-2522832.7967954734,-4641361.791528143,3554915.8725734716,-2522832.7967954734,-4641361.791528143,7.5,241.47351212326305,33.93800387160173,3,21
cfm_palos_verdes_extruded_trace_part2_s_2                          ,241.504,33.904,241.561,33.865,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6820.438723551635,-2521368.8287056694,-4644556.922912527,3551780.0721575855,-2517897.744344937,-4649187.772923274,3548181.994013614,241.5325,33.8845,241.53250648398262,33.884503326807526,-2519633.6483524777,-4646873.00939423,3549981.54561012,-2519633.6483524777,-4646873.00939423,7.5,241.53250648398262,33.884503326807526,3,21
cfm_palos_verdes_extruded_trace_part3_s_2                          ,241.561,33.865,241.6,33.819,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6250.049755767429,-2517897.744344937,-4649187.772923274,3548181.994013614,-2516086.642073732,-4653404.8976087645,3543935.994061958,241.5805,33.842,241.58050522428147,33.842001584998464,-2516992.4970648037,-4651296.892067387,3546059.426050665,-2516992.4970648037,-4651296.892067387,7.5,241.58050522428147,33.842001584998464,3,21
cfm_palos_verdes_extruded_trace_part4_s_2                          ,241.6,33.819,241.666,33.791,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6855.176904666257,-2516086.642073732,-4653404.8976087645,3543935.994061958,-2511546.311667574,-4657823.983119861,3541350.353769229,241.63299999999998,33.805,241.63300537400283,33.805004429801194,-2513816.8407647507,-4655615.109439626,3542643.688739244,-2513816.8407647507,-4655615.109439626,7.5,241.63300537400283,33.8050044298012,3,21
cfm_palos_verdes_extruded_trace_part5_s_2                          ,241.666,33.791,241.746,33.749,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8753.276660911775,-2511546.311667574,-4657823.983119861,3541350.353769229,-2506268.514933636,-4663611.627736137,3537470.3077503922,241.70600000000002,33.769999999999996,241.70600975797257,33.77000651759374,-2508908.006081214,-4660718.897760689,3539411.170604085,-2508908.006081214,-4660718.897760689,7.5,241.70600975797257,33.77000651759374,3,21
cfm_palos_verdes_extruded_trace_part6_s_2                          ,241.746,33.749,241.767,33.694,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6403.435171451691,-2506268.514933636,-4663611.627736137,3537470.3077503922,-2506164.2666310016,-4667519.502145731,3532386.421000706,241.75650000000002,33.721500000000006,241.75650334814372,33.72150050765242,-2506216.7079913137,-4665566.152407143,3534928.818465374,-2506216.7079913137,-4665566.152407143,7.5,241.75650334814372,33.721500507652415,3,21
cfm_palos_verdes_extruded_trace_part7_s_2                          ,241.854,33.585,241.881,33.547,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,-3.3,1.6,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4903.999661844515,-2502239.502732168,-4677236.50196008,3522301.4688152294,-2501135.5834539426,-4680474.45895855,3518782.6152998134,241.8675,33.566,241.86750295669583,33.56600076534984,-2501687.729042975,-4678855.825520562,3520542.3065015315,-2501687.729042975,-4678855.825520562,7.5,241.86750295669583,33.56600076534984,3,21
cfm_palos_verdes_extruded_trace_part8_s_2                          ,241.767,33.694,241.854,33.585,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,14536.484964810548,-2506164.2666310016,-4667519.502145731,3532386.421000706,-2502239.502732168,-4677236.50196008,3522301.4688152294,241.8105,33.6395,241.81052740421165,33.63950789191557,-2504203.520223059,-4672381.02859836,3527346.2708409536,-2504203.520223059,-4672381.02859836,7.5,241.81052740421165,33.63950789191558,3,21
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part10_s    ,242.772,36.237,242.797,36.195,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5174.258043079897,-2349816.3672280544,-4566757.31865029,3763966.271684721,-2349084.210639173,-4570234.907837337,3760200.4893396026,242.78449999999998,36.216,242.78450334045448,36.21600068975079,-2349450.4831103985,-4568496.487946804,3762083.695048404,-2349450.4831103985,-4568496.487946804,7.5,242.78450334045448,36.21600068975079,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part11_s    ,242.706,36.283,242.772,36.237,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,7825.182258722395,-2353688.860459315,-4561360.561929857,3768088.3792368355,-2349816.3672280544,-4566757.31865029,3763966.271684721,242.73899999999998,36.260000000000005,242.73900967430322,36.26000459641504,-2351753.058391332,-4564059.79473257,3766028.040784046,-2351753.058391332,-4564059.79473257,7.5,242.73900967430322,36.26000459641504,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part12_s    ,242.677,36.315,242.706,36.283,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4403.844183037216,-2355030.9260237184,-4558298.2524183,3770954.499989511,-2353688.860459315,-4561360.561929857,3768088.3792368355,242.6915,36.299,242.6915029613345,36.29900090068844,-2354360.0342796487,-4559829.677800257,3769521.6672620084,-2354360.0342796487,-4559829.677800257,7.5,242.6915029613345,36.29900090068844,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part13_s    ,242.64,36.366,242.677,36.315,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6562.034911407272,-2356430.4983431953,-4553793.571033173,3775519.948353338,-2355030.9260237184,-4558298.2524183,3770954.499989511,242.6585,36.3405,242.65850603076748,36.34050148640191,-2355731.0254287417,-4556046.512410437,3773237.730928725,-2355731.0254287417,-4556046.512410437,7.5,242.65850603076748,36.34050148640191,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part14_s    ,242.592,36.436,242.64,36.366,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8881.253861033347,-2358119.5667103166,-4547719.557597456,3781781.3786709784,-2356430.4983431953,-4553793.571033173,3775519.948353338,242.61599999999999,36.400999999999996,242.61601076225662,36.401002514173065,-2357275.6066139853,-4550757.663461578,3778651.5934162806,-2357275.6066139853,-4550757.663461578,7.5,242.61601076225662,36.401002514173065,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part15_0_s  ,242.78,35.997,242.793,36.041,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5020.877808534066,-2356369.787338813,-4581065.698150809,3742420.3339632885,-2354015.622316154,-4579042.8751687715,3746375.349424643,242.7865,36.019,242.78649819338034,36.019000216577574,-2355192.886492627,-4580054.641502747,3744398.137188762,-2355192.886492627,-4580054.641502747,7.5,242.78649819338034,36.019000216577574,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part1_s     ,243.064,35.643,243.103,35.611,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5008.689695473721,-2344063.5336998072,-4613215.419892043,3710520.3275508503,-2341860.0138979633,-4616657.3463403545,3707629.7122698864,243.08350000000002,35.626999999999995,243.08350388512667,35.627001599427,-2342961.9553687144,-4614936.737302685,3709075.3090100316,-2342961.9553687144,-4614936.737302685,7.5,243.08350388512667,35.627001599427,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part2_s     ,242.952,35.686,243.064,35.643,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,11207.169044127839,-2351809.844310217,-4606143.070592705,3714402.7690808345,-2344063.5336998072,-4613215.419892043,3710520.3275508503,243.00799999999998,35.664500000000004,243.00801501340553,35.66451305939006,-2347937.597101489,-4609681.014812294,3712462.988814217,-2347937.597101489,-4609681.014812294,7.5,243.00801501340553,35.66451305939007,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part3_s     ,242.886,35.748,242.952,35.686,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9109.728375891871,-2355280.921012178,-4599850.5825916715,3719997.024523824,-2351809.844310217,-4606143.070592705,3714402.7690808345,242.91899999999998,35.717,242.91901278117155,35.7170046043935,-2353545.986084648,-4602997.995496323,3717200.8563380972,-2353545.986084648,-4602997.995496323,7.5,242.91901278117155,35.7170046043935,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part4_s     ,242.862,35.795,242.886,35.748,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5648.4050378134525,-2355814.791446373,-4596146.464712781,3724234.9287913768,-2355280.921012178,-4599850.5825916715,3719997.024523824,242.874,35.7715,242.87400353035184,35.77150064465215,-2355548.0881856354,-4597998.973330544,3722116.3478611563,-2355548.0881856354,-4597998.973330544,7.5,242.87400353035184,35.77150064465215,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part5_s     ,242.815,35.894,242.862,35.795,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,11776.720466071882,-2356640.784319521,-4588481.398746174,3733153.375976031,-2355814.791446373,-4596146.464712781,3724234.9287913768,242.8385,35.8445,242.83851460198005,35.84450250207359,-2356228.796253454,-4592315.8842939995,3728695.769312112,-2356228.796253454,-4592315.8842939995,7.5,242.83851460198005,35.84450250207359,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part6_0_s   ,242.78,35.997,242.815,35.894,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,11856.93411122366,-2356369.787338813,-4581065.698150809,3742420.3339632885,-2356640.784319521,-4588481.398746174,3733153.375976031,242.7975,35.945499999999996,242.79751135535474,35.945501497100985,-2356506.307050261,-4584775.525445758,3737788.499584336,-2356506.307050261,-4584775.525445758,7.5,242.79751135535474,35.945501497100985,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part7_s     ,242.793,36.041,242.807,36.079,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4401.102717449037,-2354015.622316154,-4579042.8751687715,3746375.349424643,-2351760.6866596746,-4577406.863032429,3749789.266674149,242.8,36.06,242.79999831718044,36.06000023454892,-2352888.293812074,-4578225.141652803,3748082.535203739,-2352888.293812074,-4578225.141652803,7.5,242.79999831718044,36.06000023454893,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part8_s     ,242.79,36.126,242.807,36.079,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5435.186939525132,-2351711.4385766173,-4573971.767997991,3754009.4614617378,-2351760.6866596746,-4577406.863032429,3749789.266674149,242.7985,36.1025,242.79850253134646,36.10250034767314,-2351736.276790014,-4575689.730034207,3751899.7108675963,-2351736.276790014,-4575689.730034207,7.5,242.79850253134646,36.102500347673136,22,7
cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part9_s     ,242.79,36.126,242.797,36.195,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,7682.241257320572,-2351711.4385766173,-4573971.767997991,3754009.4614617378,-2349084.210639173,-4570234.907837337,3760200.4893396026,242.7935,36.1605,242.79349846652065,36.1605001507571,-2350398.2500288785,-4572104.1667884495,3757105.6700358978,-2350398.2500288785,-4572104.1667884495,7.5,242.79349846652065,36.1605001507571,22,7
cfm_pleito_truncated_complete_trace_part1_s_2                      ,240.695,34.932,240.805,34.942,61.6,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,10110.438427020423,-2555089.238744276,-4552184.603117275,3646023.283347794,-2546034.5278668185,-4556526.048485916,3646934.330900178,240.75,34.937,240.74999666222055,34.937012451290194,-2550562.6797440844,-4554356.750763447,3646479.9553804086,-2550560.926498781,-4554353.094117337,7.5,240.7500015570987,34.93697612062533,13,19
cfm_pleito_truncated_complete_trace_part2_s_2                      ,240.805,34.942,240.884,34.985,48.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8649.427691827597,-2546034.5278668185,-4556526.048485916,3646934.330900178,-2538417.0458491505,-4557639.793216548,3650850.5691346116,240.84449999999998,34.963499999999996,240.84448968214303,34.96350646141096,-2542226.3657885394,-4557083.967347434,3648893.2953915745,-2542225.3888215935,-4557077.285360135,7.5,240.84453048771138,34.96345569874632,13,19
cfm_pleito_truncated_complete_trace_part3_s_2                      ,240.884,34.985,240.942,34.998,43.1,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5488.151371591396,-2538417.0458491505,-4557639.793216548,3650850.5691346116,-2533399.6971572037,-4559482.87102839,3652034.143427677,240.913,34.9915,240.912997707452,34.991503466963024,-2535908.604414213,-4558561.752746528,3651442.6954251206,-2535905.8408538587,-4558554.229599193,7.5,240.91302080126988,34.991433768520096,13,19
cfm_san_andreas_mojave_extruded_trace_part1_sa                     ,241.993,34.512,242.231,34.412,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,-35.6,17.8,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,24520.55768161522,-2463799.8925582794,-4632368.25513057,3607659.338103777,-2447466.2628415143,-4648126.924119856,3598496.415316222,242.112,34.462,242.1120709458479,34.462058124647555,-2455637.6257872637,-4640256.120171388,3603084.5745761907,-2455637.6257872637,-4640256.120171388,7.5,242.1120709458479,34.46205812464757,15,19
cfm_san_andreas_mojave_extruded_trace_part1_sb                     ,242.231,34.412,242.47,34.311,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,24676.07998621872,-2447466.2628415143,-4648126.924119856,3598496.415316222,-2430984.335137534,-4663913.522139959,3589230.736778423,242.3505,34.3615,242.35057168539055,34.361558537538,-2439229.874623601,-4656028.892068225,3593870.3421922005,-2439229.874623601,-4656028.892068225,7.5,242.35057168539055,34.361558537537995,15,19
cfm_san_andreas_mojave_extruded_trace_part2_sa                     ,241.498,34.699,241.745,34.605,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,24928.98700603688,-2498096.2181096594,-4600537.916746325,3624764.4920966397,-2481052.18582422,-4616496.382831518,3616170.9943031445,241.6215,34.652,241.6215697054647,34.652062721361474,-2489578.9648388154,-4608525.905321288,3620474.695303602,-2489578.9648388154,-4608525.905321288,7.5,241.6215697054647,34.652062721361474,15,19
