lon,lat,east_vel,north_vel,east_sig,north_sig,correlation,other1,tog,name,up_vel,up_sig,east_adjust,north_adjust,up_adjust
239.38,44.31,-0.723,2.289,1,1.1,0,11,true,C300_GPS,0,1,0,0,0
238.44,44.31,0.924,3.862,0.52,0.527,0,10,true,RUBY_GPS,0,1,0,0,0
248.549,44.318,-1.961,-2.754,0.5,0.5,0.003,1,true,TRN1_GPS,0,1,0,0,0
236.996,44.325,2.66,5.63,0.85,0.86,-0.014,10,true,ROG2_GPS,0,1,0,0,0
239.491,44.353,-0.95,1.84,1.37,1.12,-0.108,11,true,EGAN_GPS,0,1,0,0,0
236.401,44.377,3.49,8.26,0.5,0.53,-0.055,10,true,CHAT_GPS,0,1,0,0,0
236.409,44.382,3.583,6.326,1.1,1.1,-0.008,10,true,LFRS_PBO,0,1,0,0,0
236.709,44.391,4.72,7.21,0.59,0.63,0.069,10,true,COLR_GPS,0,1,0,0,0
239.58,44.4,0.406,3.082,1,1.3,0,11,true,LOLA_GPS,0,1,0,0,0
247.364,44.4,-2.361,-1.926,1.2,1.3,0,1,true,GS50_GPS,0,1,0,0,0
241.039,44.41,-1.66,1.91,0.74,0.71,-0.066,11,true,LANG_GPS,0,1,0,0,0
237.423,44.497,2.494,5.703,1.2,1.2,-0.007,10,true,P466_PBO,0,1,0,0,0
236.448,44.504,4.15,7.85,0.57,0.56,-0.016,10,true,K024_GPS,0,1,0,0,0
237.031,44.51,2.41,6.58,0.74,0.82,-0.091,10,true,LSII_GPS,0,1,0,0,0
237.044,44.566,2.79,6.3,0.6,0.62,-0.095,10,true,HEAD_GPS,0,1,0,0,0
242.543,44.578,-1.25,1.38,0.72,0.59,-0.005,11,true,MTAD_GPS,0,1,0,0,0
236.695,44.586,3.026,7.194,0.361,0.424,0.001,10,true,CAM4_GPS,0,1,0,0,0
235.94,44.587,6.729,9.813,0.442,0.409,0.001,10,true,TIXI_GPS,0,1,0,0,0
236.453,44.594,4.03,8.63,0.57,0.67,-0.01,10,true,ROM3_GPS,0,1,0,0,0
235.935,44.602,6.59,8.96,0.42,0.44,-0.05,10,true,FORE_GPS,0,1,0,0,0
236.233,44.612,5.42,7.95,1.04,1.25,-0.291,10,true,CPXF_GNI,0,1,0,0,0
240.372,44.623,-0.8,1.14,0.67,0.67,0.005,11,true,GP29_GPS,0,1,0,0,0
239.782,44.631,-1.39,1.91,0.8,0.82,0.032,11,true,ROSE_GPS,0,1,0,0,0
236.9,44.633,4.21,7.02,0.88,1.14,-0.214,10,true,BIGH_GPS,0,1,0,0,0
238.872,44.634,0.05,1.95,0.66,0.83,-0.109,11,true,PIBU_GPS,0,1,0,0,0
243.551,44.669,0.85,1.23,0.89,0.64,-0.016,2,true,CURT_GPS,0,1,0,0,0
236.781,44.689,3.61,7.36,1.54,0.82,-0.013,10,true,SCOT_GPS,0,1,0,0,0
237.52,44.752,2.25,5.88,0.53,0.58,-0.04,10,true,JONY_GPS,0,1,0,0,0
250.624,44.753,-2.039,-1.503,1.3,1.4,0.012,1,true,CLAI_GPS,0,1,0,0,0
236.165,44.777,5.22,8.37,0.5,0.46,-0.01,10,true,JUNI_GPS,0,1,0,0,0
236.897,44.78,3.78,8.15,0.83,0.86,-0.031,10,true,OVER_GPS,0,1,0,0,0
237.174,44.795,2.84,6.32,0.54,0.58,-0.062,10,true,GLDH_GPS,0,1,0,0,0
238.634,44.823,0.93,3.12,0.57,0.71,0.026,11,true,SCHO_GPS,0,1,0,0,0
235.934,44.83,7.39,9.81,0.57,0.59,-0.042,10,true,APEX_GLA,0,1,0,0,0
242.185,44.833,-0.69,0.35,0.56,0.5,-0.012,11,true,16EM_GPS,0,1,0,0,0
237.029,44.876,2.61,6.39,0.98,1.14,-0.112,10,true,GODE_GPS,0,1,0,0,0
239.053,44.92,0.36,2.598,0.532,0.55,-0.039,11,true,GRAY_GPS,0,1,0,0,0
236.772,44.925,3.41,7.41,0.62,0.65,-0.08,10,true,KOPR_GPS,0,1,0,0,0
236.898,44.941,2.506,6.515,0.3,0.6,0.004,10,true,RHCL_PBO,0,1,0,0,0
249.694,44.943,-0.834,-0.381,0.7,0.6,-0.006,1,true,STOV_GPS,0,1,0,0,0
249.311,44.973,0.563,0.599,0.397,0.424,0.008,1,true,JEFF_GPS,0,1,0,0,0
237.12,44.99,2.81,6.81,0.47,0.49,-0.056,10,true,G404_GPS,0,1,0,0,0
239.78,45,-0.75,2.15,0.92,0.92,-0.021,11,true,DYER_GPS,0,1,0,0,0
249.998,45.003,-0.731,-0.788,0.7,0.7,0.004,1,true,BM8Z_GPS,0,1,0,0,0
236.142,45.022,6.504,8.532,0.8,1,0,10,true,P650_PBO,0,1,0,0,0
247.476,45.043,-0.337,-1.128,1.4,1.4,0.002,1,true,GS45_GPS,0,1,0,0,0
236.588,45.065,3.67,6.52,0.95,0.97,0.001,10,true,BAKR_GPS,0,1,0,0,0
236.861,45.07,3.15,6.65,0.53,0.56,-0.146,10,true,SDRO_GPS,0,1,0,0,0
236.361,45.082,4.21,6.49,0.47,0.48,-0.004,10,true,FERR_GPS,0,1,0,0,0
236.034,45.134,7.36,9.32,0.39,0.4,-0.073,10,true,KLUC_GPS,0,1,0,0,0
241.042,45.138,0.5,1.26,0.69,0.83,-0.112,11,true,DUNG_GPS,0,1,0,0,0
248.971,45.14,0.671,-0.664,0.8,0.9,0.003,1,true,RAIN_GPS,0,1,0,0,0
236.61,45.159,4.212,6.021,0.9,1.5,0,10,true,LASC_PBO,0,1,0,0,0
237.189,45.179,4.15,7.27,1.07,1.28,-0.02,10,true,GABB_GPS,0,1,0,0,0
236.869,45.19,2.91,7.37,1.07,1.14,-0.037,10,true,JAIL_GPS,0,1,0,0,0
236.848,45.19,3.715,5.116,1.1,1.6,0,10,true,BKMS_PBO,0,1,0,0,0
236.154,45.214,5.19,8.28,0.59,0.63,-0.019,10,true,BONI_GPS,0,1,0,0,0
237.409,45.216,1.67,6.896,1.015,0.865,-0.025,10,true,BILI_GPS,0,1,0,0,0
248.211,45.218,0.772,-1.646,1.4,1.5,-0.001,1,true,GS24_GPS,0,1,0,0,0
237.411,45.221,1.67,6.896,1.015,0.865,-0.004,10,true,P394_PBO,0,1,0,0,0
241.986,45.232,-0.754,0.9,0.7,0.6,0.002,11,true,P708_PBO,0,1,0,0,0
238.865,45.233,0.72,2.5,0.46,0.48,-0.044,11,true,SC04_GPS,0,1,0,0,0
239.82,45.243,1.32,1.93,0.76,0.76,-0.032,11,true,CNTR_GPS,0,1,0,0,0
237.126,45.269,2.97,6.25,0.45,0.43,0.009,10,true,PTHY_GPS,0,1,0,0,0
236.051,45.273,5.68,9.48,1.41,1.53,-0.016,10,true,GO89_GPS,0,1,0,0,0
237.639,45.296,1.34,5.1,0.59,0.64,-0.031,10,true,BULL_GLA,0,1,0,0,0
242.18,45.297,-0.74,0.82,0.79,1.03,-0.05,11,true,CANN_GPS,0,1,0,0,0
237.667,45.299,1.35,5.1,0.59,0.64,-0.031,10,true,CTHS_GPS,0,1,0,0,0
238.33,45.304,1.86,4.95,0.5,0.59,0.008,10,true,PUPU_GNI,0,1,0,0,0
237.425,45.326,1.75,8.01,1.04,1.27,-0.06,10,true,BULC_GPS,0,1,0,0,0
238.288,45.334,2.1,3.51,0.63,0.77,-0.086,10,true,REDM_GPS,0,1,0,0,0
240.451,45.344,-0.17,2.11,0.53,0.57,-0.055,11,true,BM31_GPS,0,1,0,0,0
242.748,45.349,-0.37,0.39,0.54,0.57,-0.049,2,true,GP35_GPS,0,1,0,0,0
249.241,45.354,0.58,-0.97,0.9,0.5,0.004,1,true,PANA_GPS,0,1,0,0,0
237.965,45.376,1.07,5.57,0.51,0.56,-0.014,10,true,SAOB_GPS,0,1,0,0,0
247.383,45.383,-0.325,-1.826,1.2,1.3,0.001,1,true,T19S_GPS,0,1,0,0,0
236.176,45.421,4.94,9.06,1.09,1.29,-0.032,10,true,MERC_GLA,0,1,0,0,0
237.659,45.43,2.429,5.298,0.9,0.7,-0.001,10,true,P583_PBO,0,1,0,0,0
284.376,45.454,0.362,-0.56,0.474,0.418,0.004,1,true,WICK_GPS,0,1,0,0,0
250.429,45.457,-0.113,-0.898,0.9,0.5,0.005,1,true,GOLD_GPS,0,1,0,0,0
236.796,45.469,4.66,6.05,1.33,1.45,-0.116,10,true,ORCC_GPS,0,1,0,0,0
239.256,45.475,0.42,3.06,0.6,0.62,-0.005,11,true,0209_GPS,0,1,0,0,0
236.303,45.483,5.95,8.57,0.48,0.45,-0.042,10,true,PBL1_GPS,0,1,0,0,0
236.022,45.487,6.92,9.647,0.418,0.421,0.02,10,true,BRWV_GPS,0,1,0,0,0
240.969,45.499,0.67,1.69,0.87,0.87,-0.001,11,true,LOPE_GPS,0,1,0,0,0
237.009,45.524,3.18,6.14,0.42,0.47,-0.066,10,true,BOVL_GPS,0,1,0,0,0
237.912,45.533,1.63,7.64,1.18,1.21,0,10,true,HEBE_GPS,0,1,0,0,0
236.843,45.538,5.527,5.016,1.2,1.3,-0.005,10,true,P468_PBO,0,1,0,0,0
237.434,45.547,2.34,5.97,0.34,0.36,-0.049,10,true,NACH_GPS,0,1,0,0,0
239.328,45.59,0.245,2.56,0.6,0.5,0.002,11,true,P491_PBO,0,1,0,0,0
248.37,45.597,0.123,-0.51,0.43,0.433,0.014,1,true,KTBW_GNI,0,1,0,0,0
241.47,45.6,-0.37,1.03,1.08,0.92,-0.019,11,true,AVA2_GPS,0,1,0,0,0
236.93,45.612,2.97,5.65,0.46,0.48,0.009,10,true,ELKR_GPS,0,1,0,0,0
238.825,45.618,1.39,3.34,0.35,0.41,0.002,11,true,CHO1_GPS,0,1,0,0,0
236.356,45.629,5.828,6.527,1.2,1.3,-0.003,10,true,P133_PBO,0,1,0,0,0
243.709,45.656,2.29,0.95,0.86,0.93,-0.031,9,true,SCAZ_GPS,0,1,0,0,0
237.256,45.672,5.85,4.9,1.03,1.12,-0.001,10,true,S334_GPS,0,1,0,0,0
238.123,45.676,1.941,5.087,1.1,1.2,-0.012,10,true,TONO_PBO,0,1,0,0,0
238.117,45.692,2.06,4.34,0.61,0.67,-0.042,10,true,PTRB_4PS,0,1,0,0,0
239.785,45.745,0.76,2.13,1.3,1.51,-0.037,11,true,FLIN_GPS,0,1,0,0,0
237.453,45.781,2.96,5.76,0.42,0.45,-0.059,10,true,ARLI_GPS,0,1,0,0,0
238.672,45.783,2.29,2.31,0.97,0.97,0,10,true,FISH_GPS,0,1,0,0,0
236.539,45.797,4.62,7.43,0.48,0.48,-0.059,10,true,N469_GPS,0,1,0,0,0
251.454,45.807,-0.298,-1.223,0.6,0.5,0.006,1,true,P_42_GHT,0,1,0,0,0
241.529,45.813,-0.24,0.45,0.52,0.51,-0.047,11,true,AHID_GPS,0,1,0,0,0
240.177,45.813,-0.04,2.42,0.49,0.54,-0.068,11,true,CHEM_GPS,0,1,0,0,0
240.741,45.827,-0.25,1.38,0.49,0.51,-0.02,11,true,G753_GPS,0,1,0,0,0
237.307,45.835,4.541,4.706,1.1,1.1,-0.003,10,true,P616_PBO,0,1,0,0,0
239.185,45.839,1.026,3.277,0.543,0.543,0.001,9,true,F735_GPS,0,1,0,0,0
255.559,45.846,-0.689,-0.721,1.4,0.9,0.003,1,true,Y405_GPS,0,1,0,0,0
236.761,45.851,4.938,5.518,0.6,1.4,0.001,10,true,BTDM_PBO,0,1,0,0,0
237.199,45.857,2.98,6.94,0.4,0.44,-0.031,10,true,FRED_GPS,0,1,0,0,0
236.04,45.862,7.61,8.58,0.38,0.4,-0.04,10,true,BLUE_GPS,0,1,0,0,0
236.43,45.885,5.1,6.58,0.5,0.52,-0.003,10,true,FOSS_GPS,0,1,0,0,0
236.212,45.907,5.42,8.35,0.68,0.73,-0.038,10,true,KELL_GPS,0,1,0,0,0
239.995,45.911,0.46,1.645,0.6,0.4,0.002,9,true,IVCO_PBO,0,1,0,0,0
242.751,45.929,0.41,0.5,0.46,0.49,-0.043,9,true,MRY5_GPS,0,1,0,0,0
243.881,45.942,-0.25,-0.02,0.74,0.84,0.005,9,true,DARL_GPS,0,1,0,0,0
240.456,45.953,0.364,1.535,0.6,0.4,0.003,11,true,IID2_PBO,0,1,0,0,0
281.93,45.96,0.475,-0.605,0.36,0.36,0,1,true,WALT_GPS,0,1,0,0,0
238.458,46,2.14,5.01,0.83,0.86,-0.037,10,true,KAMI_GPS,0,1,0,0,0
237.682,46.026,2.13,4.71,0.38,0.4,-0.014,10,true,SDNY_GPS,0,1,0,0,0
237.075,46.04,3.3,7.08,0.75,0.65,-0.086,10,true,MHCB_GPS,0,1,0,0,0
236.083,46.057,7.8,7.71,0.55,0.58,-0.004,10,true,CALV_GPS,0,1,0,0,0
241.717,46.088,-0.1,0.31,0.5,0.52,-0.042,9,true,S389_GPS,0,1,0,0,0
236.28,46.089,6.48,7.21,0.64,0.71,0.047,10,true,H428_GPS,0,1,0,0,0
236.795,46.105,4.73,6.81,1.06,1.11,-0.017,10,true,BSTR_GPS,0,1,0,0,0
237.645,46.11,4.553,6.398,0.6,0.5,-0.013,10,true,CPBN_PBO,0,1,0,0,0
237.104,46.118,3.7,6.145,0.444,0.447,-0.001,10,true,GTRG_GPS,0,1,0,0,0
243.627,46.142,0.38,0.43,0.72,0.83,-0.032,9,true,EDDY_GPS,0,1,0,0,0
237.804,46.145,0.855,2.895,1.5,1.6,0.004,10,true,P071_PBO,0,1,0,0,0
236.419,46.146,4.74,6.43,0.54,0.6,-0.019,10,true,ATKI_GPS,0,1,0,0,0
236.168,46.173,7.28,8.29,0.76,0.78,-0.028,10,true,ACME_GPS,0,1,0,0,0
237.689,46.173,1.956,5.097,1.4,1.5,-0.008,10,true,P091_PBO,0,1,0,0,0
237.639,46.19,4.056,4.198,0.8,0.9,0,10,true,P069_PBO,0,1,0,0,0
237.867,46.195,-0.742,2.193,1.4,1.6,-0.005,10,true,MLFP_PBO,0,1,0,0,0
237.848,46.197,0.858,3.694,1.2,0.9,0,10,true,P013_PBO,0,1,0,0,0
237.836,46.199,-1.242,4.894,1.1,1.8,-0.001,10,true,SCIA_PBO,0,1,0,0,0
236.623,46.201,5.05,5.821,0.6,0.8,0,10,true,P570_PBO,0,1,0,0,0
236.044,46.205,8.52,8.74,0.26,0.26,0,10,true,EARL_GPS,0,1,0,0,0
237.798,46.21,4.058,2.395,1.8,1.1,0,10,true,P595_PBO,0,1,0,0,0
243.995,46.213,1.28,1.26,0.61,0.68,-0.024,9,true,GRND_GPS,0,1,0,0,0
237.773,46.231,0.958,3.295,1.4,1.6,0.008,10,true,P083_PBO,0,1,0,0,0
241.12,46.251,-0.78,1.48,1.42,1.18,-0.103,9,true,GENT_GPS,0,1,0,0,0
240.369,46.26,0.375,1.437,0.8,0.8,0.003,9,true,P626_PBO,0,1,0,0,0
236.54,46.268,6.65,8.13,0.5,0.57,-0.007,10,true,LMUT_GPS,0,1,0,0,0
237.081,46.283,3.75,6.44,0.62,0.69,-0.035,10,true,CEDC_GPS,0,1,0,0,0
235.924,46.3,9.56,10.48,0.73,0.74,-0.005,10,true,FRAN_GPS,0,1,0,0,0
237.818,46.3,2.261,4.294,1.4,1.4,-0.002,10,true,P594_PBO,0,1,0,0,0
237.655,46.301,3.715,4.539,0.568,0.574,-0.063,10,true,CRWN_GPS,0,1,0,0,0
236.351,46.334,6.73,7.08,0.61,0.64,-0.001,10,true,FALL_GPS,0,1,0,0,0
244.685,46.339,0.89,0.48,0.69,0.76,-0.038,9,true,DRAO_GPS,0,1,0,0,0
242.95,46.426,2.01,0.13,0.72,0.66,-0.03,9,true,NLIB_GPS,0,1,0,0,0
237.193,46.477,8.84,3.69,1.45,1.67,0.061,10,true,A545_GPS,0,1,0,0,0
242.431,46.486,0.18,1.63,0.63,0.66,-0.031,9,true,BIGC_GPS,0,1,0,0,0
235.943,46.516,8.81,11.06,0.56,0.62,-0.044,10,true,SC02_GNI,0,1,0,0,0
237.571,46.532,5.868,3.1,0.6,0.7,0.001,10,true,CCCC_PBO,0,1,0,0,0
237.28,46.533,4.53,5.6,0.56,0.66,-0.077,10,true,MOLA_GPS,0,1,0,0,0
236.5,46.541,6.11,7.65,0.48,0.51,-0.049,10,true,E072_GPS,0,1,0,0,0
238.095,46.542,2.74,5.03,0.48,0.59,0.036,10,true,DRAO_GPS,0,1,0,0,0
237.73,46.551,3.44,5.12,0.32,0.33,-0.002,10,true,JUST_GPS,0,1,0,0,0
238.012,46.572,-0.628,3.09,1.4,1.5,-0.004,10,true,P593_PBO,0,1,0,0,0
236.702,46.575,4.864,5.419,0.5,0.8,0,10,true,RSTP_PBO,0,1,0,0,0
240.273,46.578,0.72,1.71,0.55,0.61,-0.038,9,true,ALKA_GPS,0,1,0,0,0
237.134,46.589,3.967,5.51,0.7,0.8,0.001,10,true,P469_PBO,0,1,0,0,0
239.523,46.602,0.97,1.82,0.57,0.61,-0.014,9,true,OHLN_GPS,0,1,0,0,0
238.325,46.607,2,4.53,0.97,0.99,0.008,10,true,LKCP_GNI,0,1,0,0,0
240.993,46.621,0.31,1.5,0.56,0.52,-0.037,9,true,JNPR_GPS,0,1,0,0,0
238.317,46.623,1.876,2.983,0.4,0.3,0.009,10,true,P473_PBO,0,1,0,0,0
238.867,46.629,2.58,2.7,0.81,0.75,-0.006,9,true,DAVI_GPS,0,1,0,0,0
236.725,46.631,4.85,6.81,0.46,0.52,-0.037,10,true,CMB0_GPS,0,1,0,0,0
236.27,46.656,6.864,7.729,0.5,0.5,0.005,10,true,P560_PBO,0,1,0,0,0
236.19,46.663,7.63,9.33,0.49,0.55,0.005,10,true,PPT1_GPS,0,1,0,0,0
237.015,46.671,3.77,5.74,0.4,0.4,-0.002,10,true,A074_GPS,0,1,0,0,0
240.959,46.793,0.098,1.023,0.6,0.6,0.002,9,true,GTRG_PBO,0,1,0,0,0
237.743,46.84,2.54,4.531,0.593,0.611,0.001,10,true,CAPS_GPS,0,1,0,0,0
239.067,46.844,1.089,1.466,1.7,1.8,-0.001,9,true,P073_PBO,0,1,0,0,0
243.598,46.857,1.16,0.48,0.75,0.7,-0.009,9,true,B741_GPS,0,1,0,0,0
238.7,46.873,2.08,3.08,0.55,0.62,-0.002,9,true,PROS_GPS,0,1,0,0,0
235.9,46.903,10.84,10.94,0.47,0.48,-0.007,10,true,FARB_GPS,0,1,0,0,0
236.084,46.926,7.872,8.133,1.3,1.4,-0.003,10,true,P557_PBO,0,1,0,0,0
239.275,46.951,1.442,2.191,0.502,0.485,0,9,true,OLYM_GPS,0,1,0,0,0
236.459,46.966,6.01,7.53,0.76,0.81,0.024,10,true,OHME_GNI,0,1,0,0,0
237.092,46.967,3.99,5.6,0.38,0.32,-0.013,10,true,LESL_GPS,0,1,0,0,0
236.076,46.972,10.38,8.7,0.45,0.47,-0.022,10,true,LEV1_GPS,0,1,0,0,0
241.411,46.973,0.62,1.76,0.52,0.52,-0.04,9,true,BOLI_GPS,0,1,0,0,0
236.297,46.973,8.5,7.37,0.52,0.59,-0.033,10,true,C334_GPS,0,1,0,0,0
236.467,46.991,7.1,6.1,0.53,0.6,-0.046,10,true,0047_GPS,0,1,0,0,0
239.461,47,1.55,2.21,0.37,0.38,0,9,true,HOWE_GPS,0,1,0,0,0
241.434,47.002,0.108,0.812,0.2,0.3,0.009,9,true,LMUT_PBO,0,1,0,0,0
236.564,47.004,5.778,6.422,0.6,0.6,0.002,10,true,CAT2_PBO,0,1,0,0,0
239.479,47.012,2.78,1.42,0.59,0.55,-0.041,9,true,SATS_GPS,0,1,0,0,0
236.624,47.015,5.6,6.69,0.5,0.56,-0.04,10,true,DELI_GPS,0,1,0,0,0
237.077,47.016,4.182,5.811,0.4,0.2,0.008,10,true,P093_PBO,0,1,0,0,0
142.72,47.03,8.391,0.49,1.7,1.7,0,7,true,KELY_GPS,0,1,0,0,0
246.668,47.03,0.433,-2.009,1.3,1.4,-0.003,1,true,MDAY_GPS,0,1,0,0,0
236.888,47.033,5.55,6.67,0.47,0.51,-0.059,10,true,SENT_GPS,0,1,0,0,0
237.379,47.094,3.67,6.54,0.57,0.63,-0.016,10,true,HOPB_GPS,0,1,0,0,0
237.71,47.103,3.94,4.8,0.56,0.58,-0.003,10,true,RAIL_GPS,0,1,0,0,0
235.822,47.114,13.54,12.58,0.45,0.5,-0.013,10,true,F760_GPS,0,1,0,0,0
255.315,47.117,-0.642,-1.215,1.2,0.8,0.005,1,true,Y502_GPS,0,1,0,0,0
241.618,47.127,0.55,1.62,0.96,1.15,-0.069,9,true,CHAB_1PS,0,1,0,0,0
238.375,47.138,2.49,2.85,0.63,0.64,0.118,10,true,FAAS_GPS,0,1,0,0,0
238.065,47.142,2.32,3.89,0.46,0.48,-0.02,10,true,JUSW_GPS,0,1,0,0,0
237.429,47.172,4.49,6.203,1.1,1.1,0.007,10,true,LORS_PBO,0,1,0,0,0
240.663,47.185,0.58,0.95,0.45,0.48,-0.028,9,true,ILLA_GPS,0,1,0,0,0
235.795,47.213,13.566,11.745,0.381,0.381,-0.002,10,true,LITT_GLA,0,1,0,0,0
238.829,47.232,4.95,4.16,0.47,0.48,-0.006,9,true,COVE_GPS,0,1,0,0,0
236.859,47.237,4.55,6,0.57,0.58,0.012,10,true,PONS_GPS,0,1,0,0,0
236.592,47.237,3.687,4.022,1.3,1.4,-0.001,10,true,PVRS_PBO,0,1,0,0,0
240.189,47.242,1.72,1.55,0.76,0.74,0.014,9,true,BHAP_GPS,0,1,0,0,0
242.868,47.274,1.05,1.3,0.66,0.77,-0.04,9,true,HELE_GPS,0,1,0,0,0
237.059,47.288,4.692,4.811,0.4,0.4,0.005,10,true,P579_PBO,0,1,0,0,0
235.721,47.304,14.79,12.39,0.33,0.35,-0.005,10,true,FARV_GPS,0,1,0,0,0
237.556,47.306,3.73,2.8,0.98,1.18,-0.021,10,true,BATT_GPS,0,1,0,0,0
249.094,47.35,0.353,-0.967,1.2,1.4,0.001,1,true,GS14_GPS,0,1,0,0,0
252.981,47.375,-0.536,-0.959,0.9,1,0.005,1,true,Z478_GPS,0,1,0,0,0
236.887,47.387,5.67,5.6,0.45,0.48,-0.024,10,true,R489_GPS,0,1,0,0,0
238.608,47.388,2.93,2.35,1.07,1.33,-0.038,9,true,GARL_GPS,0,1,0,0,0
237.625,47.388,3.23,4,0.39,0.39,-0.001,10,true,NEWP_GPS,0,1,0,0,0
237.836,47.401,4.04,4.83,0.81,0.83,-0.004,10,true,PTAN_GPS,0,1,0,0,0
240.513,47.404,0.317,0.433,0.6,0.5,0.012,9,true,GMPK_PBO,0,1,0,0,0
237.339,47.446,4.73,3.62,0.99,1.15,-0.03,10,true,LEWG_GPS,0,1,0,0,0
239.674,47.48,2.65,1.64,0.97,1,-0.006,9,true,LATA_GPS,0,1,0,0,0
237.824,47.485,3.26,3.9,0.7,0.74,-0.014,10,true,FOOT_GPS,0,1,0,0,0
237.992,47.5,2.698,2.735,0.5,0.502,0,10,true,MOON_GPS,0,1,0,0,0
237.245,47.501,4.92,5.58,0.58,0.64,-0.002,10,true,ALGO_GPS,0,1,0,0,0
238.015,47.509,2.6,3.27,0.4,0.41,0,10,true,RCM6_GPS,0,1,0,0,0
242.576,47.518,0.29,0.34,0.47,0.47,0,9,true,PTAL_GPS,0,1,0,0,0
243.824,47.546,0.71,0.09,0.58,0.64,-0.014,9,true,POCA_GPS,0,1,0,0,0
237.205,47.547,3.851,4.259,0.442,0.442,0,10,true,HAND_GPS,0,1,0,0,0
237.213,47.549,5.42,4.59,0.41,0.43,-0.004,10,true,EZEL_GPS,0,1,0,0,0
239.408,47.559,3.29,2.68,1.25,0.95,-0.037,9,true,COND_GPS,0,1,0,0,0
237.447,47.571,1.78,4.02,1.59,1.87,-0.156,10,true,PERL_GLA,0,1,0,0,0
237.613,47.595,4.87,5.34,1.17,1.46,-0.07,10,true,CNSP_GPS,0,1,0,0,0
307.322,47.595,0.473,0.039,0.414,0.414,-0.003,1,true,PTS5_GPS,0,1,0,0,0
307.32,47.6,-1.395,-0.657,0.8,0.1,0,1,true,W072_GPS,0,1,0,0,0
237.858,47.636,2.7,3.76,0.87,0.99,-0.039,10,true,LINC_GPS,0,1,0,0,0
237.691,47.654,3.784,3.839,0.495,0.439,-0.004,10,true,P75Z_GPS,0,1,0,0,0
239.937,47.656,1.3,1.68,0.6,0.57,-0.039,9,true,HARD_GPS,0,1,0,0,0
237.751,47.686,4.25,3.18,0.58,0.58,-0.003,10,true,ALAM_GPS,0,1,0,0,0
238.574,47.735,3.63,3.1,0.54,0.56,-0.031,9,true,ALCC_GPS,0,1,0,0,0
237.352,47.735,5.73,4.62,0.67,0.81,-0.074,10,true,H318_GPS,0,1,0,0,0
243.204,47.743,0.86,0.16,0.52,0.51,0.006,9,true,C715_GPS,0,1,0,0,0
241.255,47.759,0.534,0.216,0.6,0.5,0.002,9,true,P106_PBO,0,1,0,0,0
241.287,47.761,1.38,0.68,1.12,0.85,-0.008,9,true,OFWY_GPS,0,1,0,0,0
239.335,47.768,1.73,2.53,0.52,0.55,-0.02,9,true,YELL_GPS,0,1,0,0,0
237.485,47.803,1.513,1.402,1.3,1.4,-0.002,10,true,P581_PBO,0,1,0,0,0
236.294,47.817,6.806,6.328,0.9,0.8,0.002,10,true,CAT1_PBO,0,1,0,0,0
237.125,47.824,6.18,5.26,0.79,0.83,-0.054,10,true,ORCT_GPS,0,1,0,0,0
237.728,47.908,2.92,3.04,0.81,0.88,-0.026,10,true,LKR1_GPS,0,1,0,0,0
237.317,47.922,5.02,3.78,0.62,0.7,-0.056,10,true,LYRE_GPS,0,1,0,0,0
235.604,47.937,12.92,9.18,0.53,0.54,-0.008,10,true,DUWA_GPS,0,1,0,0,0
235.443,47.937,15.123,10.497,0.471,0.496,0.001,10,true,EDPP_PBO,0,1,0,0,0
236.591,47.939,6.81,4.31,0.45,0.47,0.013,10,true,COON_GPS,0,1,0,0,0
238.169,47.944,2.026,3.293,0.492,0.472,0.03,9,true,HUR2_GPS,0,1,0,0,0
241.007,47.954,2.54,-1.278,1.4,1.5,0,9,true,P678_PBO,0,1,0,0,0
236.74,47.955,5.69,5.16,0.38,0.4,0.003,10,true,B059_GPS,0,1,0,0,0
242.667,47.969,2.4,-0.05,1.13,1.38,-0.016,9,true,SECH_GPS,0,1,0,0,0
241.014,47.971,1.36,-0.04,1.19,1.1,-0.033,9,true,CEDA_GPS,0,1,0,0,0
236.471,47.99,6.6,5.65,0.45,0.47,-0.007,10,true,GABR_GPS,0,1,0,0,0
237.072,48.016,4.484,4.835,0.737,0.768,0.01,10,true,B073_GPS,0,1,0,0,0
236.866,48.045,4.618,3.916,0.7,0.9,0.001,10,true,P467_PBO,0,1,0,0,0
236.497,48.06,6.116,4.824,0.8,1.4,0.007,10,true,DSHS_PBO,0,1,0,0,0
235.859,48.062,12.111,12.938,0.8,1.1,0.001,10,true,SFDM_PBO,0,1,0,0,0
238.428,48.079,2.9,3.72,1.2,1.54,-0.097,9,true,PIER_GPS,0,1,0,0,0
236.505,48.117,5.19,5.27,0.66,0.65,-0.005,10,true,MOAK_GPS,0,1,0,0,0
236.549,48.124,5.93,4.86,0.73,0.92,-0.014,10,true,PETP_GPS,0,1,0,0,0
240.317,48.132,1.37,1.6,0.61,0.64,-0.007,9,true,BAL2_GPS,0,1,0,0,0
236.597,48.14,7.47,4.53,1.38,1.19,0.128,10,true,RKPT_GPS,0,1,0,0,0
237.232,48.141,4.82,3.69,0.64,0.62,-0.044,10,true,SATU_GPS,0,1,0,0,0
236.33,48.15,6.26,5.13,0.78,0.85,-0.028,10,true,HUBB_GPS,0,1,0,0,0
239.93,48.157,0.92,1.45,0.51,0.55,-0.025,9,true,NWVL_GPS,0,1,0,0,0
