lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate
138.7710,35.3060,-0.0050,0,93072_GP,-13.1640,4.3360,3.2990,2.2140,1,0,1,0,0,0,0.0000,-3908059.9315,3424743.3863,3680020.6211,15,-9.7587,8.9913,4.6553,-10.8299,11.7017,-4.8556,0.2338,3.7845,2.4766,0.0000,0.0000
138.7770,34.8550,-0.0080,0,960620_G,-19.6440,8.5000,2.4660,2.2950,1,0,1,0,0,0,0.0000,-3930084.8160,3443316.8683,3639004.4992,15,-20.5042,10.2607,1.7607,-17.9951,11.6245,-0.1746,-0.2939,2.6836,1.6577,0.0000,0.0000
138.7800,37.4990,0.0000,0,970807_G,1.3870,4.5200,2.2160,2.2610,1,0,1,0,0,0,0.0000,-3799813.5044,3328828.8848,3876166.5404,9,-1.3144,4.9135,0.3935,2.6468,5.7736,-0.6185,0.4347,4.5797,0.4254,0.0000,0.0000
138.7810,37.6680,0.0050,0,950237_G,-0.2190,4.4470,1.7440,2.1770,1,0,1,0,0,0,0.0000,-3791255.0990,3321214.3375,3891050.1873,9,-1.3539,4.7361,0.2891,2.3183,5.7751,-1.0214,0.7284,4.6935,0.3106,0.0000,0.0000
138.7860,34.7760,0.0010,0,93085_GP,-21.9110,10.1070,2.0930,2.4160,1,0,1,0,0,0,0.0000,-3934396.3362,3446002.1102,3631796.5784,15,-21.4869,10.1758,0.0688,-19.2492,11.5088,-0.1462,-0.1473,2.3839,1.4803,0.0000,0.0000
138.7900,37.3110,0.0020,0,950240_G,-3.8810,5.5250,2.6850,2.4340,1,0,1,0,0,0,0.0000,-3809942.1266,3336526.9561,3859569.9662,1,-9.4834,6.7415,1.2165,-5.5252,7.5847,-0.5130,0.3053,4.4712,0.5379,0.0000,0.0000
138.8140,35.4970,-0.0020,0,93070_GP,-11.6170,6.2090,2.1220,2.1010,1,0,1,0,0,0,0.0000,-3901375.0313,3413712.1493,3697322.5027,1,-8.7768,6.1958,-0.0132,-7.4951,7.5653,-2.7753,-0.7310,4.0570,2.1005,0.0000,0.0000
138.8310,36.9930,0.0000,0,950246_G,-8.0110,5.3330,2.0010,2.5700,1,0,1,0,0,0,0.0000,-3828395.1668,3347849.5285,3831402.5425,1,-9.6550,6.6324,1.2994,-5.8681,7.5516,-0.5727,0.2217,4.3596,0.6975,0.0000,0.0000
138.8380,34.6100,0.0010,0,93086_GP,-25.0670,12.8850,2.2000,2.2760,1,0,1,0,0,0,0.0000,-3945427.3336,3449341.1056,3616628.3405,15,-23.3832,9.6964,-3.1886,-21.8807,10.8402,-0.1154,-0.0629,1.6179,1.2067,0.0000,0.0000
138.8650,36.2590,-0.0010,0,940045_G,-11.2770,5.9750,1.8020,1.7780,1,0,1,0,0,0,0.0000,-3867033.2736,3377590.2611,3765938.0173,1,-10.4000,6.3226,0.3476,-6.6637,7.5241,-0.5233,0.1742,4.2596,1.0273,0.0000,0.0000
138.8760,34.7190,-0.0140,0,970814_G,-23.2550,11.9220,2.0320,2.1250,1,0,1,0,0,0,0.0000,-3942524.1632,3442192.2922,3626591.6379,15,-21.7432,9.0354,-2.8866,-20.1450,10.3515,-0.1431,-0.0848,1.7412,1.4009,0.0000,0.0000
138.8800,37.7770,0.0000,0,970806_G,0.0420,2.9000,2.0450,2.1570,1,0,1,0,0,0,0.0000,-3791404.7605,3309784.4886,3900631.7492,9,-0.8521,4.5232,1.6232,2.1126,5.9250,-2.0224,1.1364,4.9871,0.2654,0.0000,0.0000
138.9020,35.1100,0.0000,0,93043_GP,-16.3020,6.4130,2.7370,2.5980,1,0,1,0,0,0,0.0000,-3925343.7822,3424054.3472,3662223.2975,15,-14.1519,7.5724,1.1594,-13.9300,10.0172,-2.3980,0.4876,2.6200,1.9572,0.0000,0.0000
138.9060,36.6970,0.0000,0,940044_G,-10.5200,4.3210,1.8000,2.1330,1,0,1,0,0,0,0.0000,-3847640.1631,3355800.9600,3805077.7330,1,-9.9675,6.4232,2.1022,-6.1842,7.4910,-0.6076,0.2337,4.3909,0.8342,0.0000,0.0000
138.9070,35.0470,0.0000,0,960626_G,-17.3260,5.8590,2.0080,2.3390,1,0,1,0,0,0,0.0000,-3928674.9898,3426356.4773,3656493.6177,15,-16.5771,8.0574,2.1984,-14.9305,9.9529,-0.7865,-0.0029,2.4331,1.8983,0.0000,0.0000
138.9120,36.1430,0.0000,0,960593_G,-11.9480,5.2870,1.7930,1.8070,1,0,1,0,0,0,0.0000,-3875541.2467,3379420.9814,3755535.2930,1,-10.6171,6.2992,1.0122,-6.7861,7.4862,-0.5100,0.1307,4.3410,1.0563,0.0000,0.0000
138.9200,37.5900,0.0000,0,970810_G,-3.0580,4.3260,1.6970,2.2090,1,0,1,0,0,0,0.0000,-3803290.6257,3315484.6829,3884185.0105,9,-1.4695,4.7639,0.4379,2.4787,5.9856,-1.0015,0.7850,4.9497,0.4367,0.0000,0.0000
138.9220,34.8660,0.0000,0,950297_G,-19.5880,8.1350,2.9790,2.8500,1,0,1,0,0,0,0.0000,-3938259.6004,3432900.7502,3640007.5853,15,-19.4825,8.1970,0.0620,-17.8049,9.7600,-0.2469,-0.0917,1.9245,1.6547,0.0000,0.0000
138.9250,34.9160,0.0000,0,93049_GP,-18.2060,6.4260,2.9880,2.6170,1,0,1,0,0,0,0.0000,-3936043.2325,3430606.1202,3644565.3763,15,-18.7339,8.0789,1.6529,-17.0102,9.7215,-0.3131,-0.0883,2.0368,1.7309,0.0000,0.0000
138.9280,35.2040,0.0000,0,960621_G,-14.0710,7.3660,2.5780,2.1810,1,0,1,0,0,0,0.0000,-3922362.3335,3418320.6459,3670764.1095,15,-10.7936,7.8942,0.5282,-12.4337,9.6829,-4.4339,-0.1906,2.7937,1.9793,0.0000,0.0000
138.9340,37.1660,0.0000,0,950242_G,-7.1770,4.9250,1.9040,2.1450,1,0,1,0,0,0,0.0000,-3825667.7107,3333346.8955,3846741.0236,1,-9.7660,6.4374,1.5124,-5.6716,7.4684,-0.5581,0.3357,4.6525,0.6954,0.0000,0.0000
138.9390,34.6990,0.0000,0,960628_G,-24.5540,13.8080,1.9920,2.2410,1,0,1,0,0,0,0.0000,-3947260.9434,3438686.5055,3624764.4921,15,-21.7640,8.1856,-5.6224,-20.4565,9.5415,-0.1604,-0.0494,1.4678,1.4052,0.0000,0.0000
138.9450,36.7780,0.0000,0,970802_G,-9.7770,5.4790,2.0380,2.1530,1,0,1,0,0,0,0.0000,-3845863.2259,3349644.7924,3812291.6040,1,-9.9796,6.3971,0.9181,-6.0930,7.4595,-0.5951,0.2356,4.4817,0.8269,0.0000,0.0000
138.9740,35.1140,0.0000,0,970813_G,-18.0930,6.4460,1.8230,1.8760,1,0,1,0,0,0,0.0000,-3929450.5842,3418951.0811,3662586.9372,15,-13.9669,6.6937,0.2477,-13.8595,9.0914,-2.3157,0.4552,2.4230,1.9424,0.0000,0.0000
138.9760,35.6230,0.0000,0,93064_GP,-12.2510,7.5490,2.1660,1.9430,1,0,1,0,0,0,0.0000,-3904867.8300,3397322.5383,3708713.8286,1,-10.7181,6.8277,-0.7213,-7.3460,7.4345,-1.2536,-0.3617,4.6256,0.9685,0.0000,0.0000
138.9890,37.8960,0.0000,0,940050_G,-1.3320,2.4950,1.7100,2.2680,1,0,1,0,0,0,0.0000,-3791573.1002,3297242.4216,3911076.2331,9,-0.1327,4.6766,2.1816,1.8883,6.0901,-3.3095,1.2181,5.3305,0.1953,0.0000,0.0000
138.9900,34.7510,0.0000,0,93053_GP,-21.3660,11.8400,2.1900,2.4830,1,0,1,0,0,0,0.0000,-3947836.1737,3433011.5099,3629514.1520,15,-20.8599,7.3911,-4.4489,-19.6257,8.8857,-0.2074,-0.0185,1.4415,1.5130,0.0000,0.0000
138.9980,37.4680,0.0000,0,950239_G,-4.7550,5.2220,1.7480,2.2110,1,0,1,0,0,0,0.0000,-3814033.7337,3315722.6889,3873432.7398,1,-9.5494,6.1463,0.9243,-5.3377,7.4167,-0.8162,0.6968,5.0279,0.5737,0.0000,0.0000
139.0140,34.9220,0.0000,0,93061_GP,-17.7320,8.3300,3.0250,2.6720,1,0,1,0,0,0,0.0000,-3941079.2661,3424237.6199,3645112.1247,15,-18.2186,6.6924,-1.6376,-16.9067,8.5770,-0.4850,0.1062,1.7970,1.7785,0.0000,0.0000
139.0200,37.3200,0.0000,0,960568_G,-6.6710,4.5310,1.8220,2.3390,1,0,1,0,0,0,0.0000,-3822847.3351,3320808.4030,3860365.4315,1,-9.7813,6.1925,1.6615,-5.4972,7.3989,-0.6640,0.5233,4.9481,0.6831,0.0000,0.0000
139.0260,35.5120,0.0000,0,960607_G,-14.5310,9.1800,1.8170,1.8540,1,0,1,0,0,0,0.0000,-3913248.4172,3398618.5225,3698679.5516,1,-10.5403,6.9664,-2.2136,-7.4628,7.3941,-1.5869,-0.3693,4.6644,0.7970,0.0000,0.0000
139.0450,35.4150,0.0000,0,93031_GP,-14.0740,9.9620,1.9550,1.9600,1,0,1,0,0,0,0.0000,-3919098.6434,3401420.1483,3689899.4918,8,-13.2714,9.2050,-0.7570,-10.9068,9.6425,-1.8928,-0.3530,4.2574,0.7905,0.0000,0.0000
139.0490,35.2460,0.0000,0,93068_GP,-15.1270,10.9160,3.0780,2.7660,1,0,1,0,0,0,0.0000,-3927539.2113,3408265.0856,3674577.0248,15,-11.9905,6.2403,-4.6757,-11.7555,8.1270,-2.4725,-0.1129,2.7075,1.9996,0.0000,0.0000
139.0570,36.5390,0.0000,0,960752_G,-10.9640,5.2880,1.7740,1.8380,1,0,1,0,0,0,0.0000,-3864382.1352,3352512.4547,3790984.3598,1,-10.4465,6.2253,0.9373,-6.3444,7.3690,-0.5363,0.2136,4.6384,0.9301,0.0000,0.0000
139.0590,37.6620,0.0000,0,950238_G,-4.7470,4.0750,1.9210,2.3360,1,0,1,0,0,0,0.0000,-3807632.7674,3303047.0772,3890522.3526,1,-9.0442,5.8500,1.7750,-5.1215,7.3674,-1.4213,1.0625,5.3440,0.4550,0.0000,0.0000
139.0670,36.2350,0.0000,0,960592_G,-11.4450,6.2800,1.6170,1.6670,1,0,1,0,0,0,0.0000,-3880108.5331,3364969.0478,3763786.9946,1,-10.7966,6.2730,-0.0070,-6.6742,7.3610,-0.5016,0.1383,4.6239,0.9497,0.0000,0.0000
139.0700,34.9510,0.0000,0,92108_GP,-20.8150,7.4490,3.0180,3.0890,1,0,1,0,0,0,0.0000,-3943029.7899,3419174.8989,3647754.1787,15,-17.5570,5.7888,-1.6602,-16.4413,7.8569,-0.6522,0.1995,1.7679,1.8686,0.0000,0.0000
139.0740,37.7520,0.0000,0,960571_G,-4.8270,4.1810,1.8900,2.3190,1,0,1,0,0,0,0.0000,-3803875.3066,3298042.6963,3898435.3896,1,-8.4900,6.1499,1.9689,-5.0223,7.3553,-1.9895,0.8288,5.4572,0.3766,0.0000,0.0000
139.0760,35.9870,0.0000,0,950223_G,-11.9090,5.9480,1.6790,1.8420,1,0,1,0,0,0,0.0000,-3892909.9823,3374999.6665,3741521.1589,1,-11.0297,6.5096,0.5616,-6.9431,7.3537,-0.5474,0.0274,4.6340,0.8167,0.0000,0.0000
139.1240,34.8780,0.0000,0,93062_GP,-20.4790,12.2340,2.9080,3.1720,1,0,1,0,0,0,0.0000,-3949761.4857,3418495.8709,3641101.7081,15,-18.6031,5.2044,-7.0296,-17.5972,7.1625,-0.4642,0.1408,1.4701,1.8173,0.0000,0.0000
139.1340,34.2000,0.0000,0,93058_GP,-21.8790,9.4510,2.3010,3.2560,1,0,1,0,0,0,0.0000,-3982664.4428,3445757.5785,3579034.8012,14,-25.1367,21.3818,11.9308,-24.9486,22.3769,-0.1279,-0.0050,0.3160,1.0001,0.0000,0.0000
139.1570,35.6100,0.0000,0,93065_GP,-13.6760,9.9500,1.8740,2.0660,1,0,1,0,0,0,0.0000,-3916217.1087,3385520.1815,3707539.3619,1,-11.4711,7.7616,-2.1884,-7.3466,7.2882,-1.0376,-0.2046,5.1621,-0.2688,0.0000,0.0000
139.1630,35.3360,0.0000,0,950229_G,-16.0220,13.5140,2.2290,2.1910,1,0,1,0,0,0,0.0000,-3929940.9736,3396665.2504,3682740.9062,8,-14.1439,9.9422,-3.5718,-10.9657,9.5698,-1.6279,-0.1388,4.8061,-0.2335,0.0000,0.0000
139.1820,35.8840,0.0000,0,960754_G,-13.7930,6.0980,1.9740,1.7580,1,0,1,0,0,0,0.0000,-3904231.1656,3372182.9428,3732253.0283,1,-11.2581,6.9097,0.8117,-7.0471,7.2680,-0.6152,-0.0318,4.8262,0.3901,0.0000,0.0000
139.2110,34.3330,0.0000,0,960597_G,-29.1880,18.8260,1.7590,2.3400,1,0,1,0,0,0,0.0000,-3980990.7393,3434965.4961,3591249.9545,14,-24.9329,21.1227,2.2967,-24.6717,22.2713,-0.1450,0.0053,0.4062,1.1433,0.0000,0.0000
139.2250,36.7700,0.0000,0,950220_G,-11.4120,4.0170,2.2830,2.2010,1,0,1,0,0,0,0.0000,-3862589.7496,3331158.0410,3811579.4618,1,-10.5237,5.9443,1.9273,-6.0803,7.2333,-0.5460,0.2730,4.9894,1.0160,0.0000,0.0000
139.2260,37.8280,0.0000,0,970805_G,-6.2380,5.6560,1.8180,2.1760,1,0,1,0,0,0,0.0000,-3808691.9215,3284559.7945,3905110.0195,1,-8.9716,6.1672,0.5112,-4.9276,7.2325,-1.9006,0.6959,5.9447,0.3693,0.0000,0.0000
139.2530,38.4650,0.0000,0,950231_G,-1.5340,3.8510,1.8740,2.3820,1,0,1,0,0,0,0.0000,-3777112.5647,3254223.8175,3960782.6854,9,-1.6589,5.8993,2.0483,0.8001,6.4896,-3.7060,1.0435,6.1650,-0.4531,0.0000,0.0000
139.2630,35.3050,0.0000,0,93035_GP,-18.2470,15.5100,1.7830,2.0160,1,0,1,0,0,0,0.0000,-3937372.4926,3391100.8602,3679929.9275,8,-14.9458,11.1380,-4.3720,-10.9837,9.5083,-1.2973,-0.0227,5.2594,-1.6071,0.0000,0.0000
139.2680,35.7240,0.0000,0,93063_GP,-12.5200,8.8120,1.7160,1.8530,1,0,1,0,0,0,0.0000,-3917170.8973,3373106.6799,3717832.0227,1,-11.5869,7.8571,-0.9549,-7.2146,7.1985,-0.7565,-0.0918,5.1288,-0.5668,0.0000,0.0000
139.2690,36.0040,0.0000,0,960753_G,-12.1240,6.9300,1.6230,1.6790,1,0,1,0,0,0,0.0000,-3903415.1033,3361142.8148,3743049.6887,1,-11.2738,6.6186,-0.3114,-6.9102,7.1977,-0.5384,0.0401,4.9019,0.5390,0.0000,0.0000
139.2710,34.5200,0.0000,0,960596_G,-24.3520,16.8610,1.8470,2.3820,1,0,1,0,0,0,0.0000,-3975682.2152,3423128.7295,3608391.8975,14,-24.6817,20.7753,3.9143,-24.2927,22.1890,-0.1893,0.0317,0.5783,1.3820,0.0000,0.0000
139.3230,35.4830,0.0000,0,93029_GP,-14.6160,11.9870,3.1940,2.1300,1,0,1,0,0,0,0.0000,-3932232.2046,3379507.9006,3696055.6950,8,-15.7350,11.2515,-0.7355,-10.8193,9.4713,-1.0046,-0.0928,5.9202,-1.6874,0.0000,0.0000
139.3300,36.4220,0.0000,0,950222_G,-12.2970,4.5880,1.5870,1.8500,1,0,1,0,0,0,0.0000,-3886175.5997,3339099.7346,3780529.5439,1,-11.0490,5.9229,1.3349,-6.4511,7.1484,-0.4938,0.1843,5.0917,1.0412,0.0000,0.0000
139.3450,36.1210,0.0000,0,93005_GP,-12.4950,5.9590,1.5380,1.5770,1,0,1,0,0,0,0.0000,-3902063.2463,3350975.4581,3753560.6246,1,-11.2916,6.3068,0.3478,-6.7774,7.1362,-0.5020,0.0907,5.0162,0.7387,0.0000,0.0000
139.3510,37.9290,0.0000,0,950234_G,-7.6430,5.5090,1.9010,2.2880,1,0,1,0,0,0,0.0000,-3810619.8396,3271753.3129,3913969.6165,1,-7.2275,3.9005,-1.6085,-4.8078,7.1314,-3.9941,2.9382,6.4138,0.2927,0.0000,0.0000
139.3640,37.3030,0.0000,0,950206_G,-6.7980,3.8670,1.9800,2.1250,1,0,1,0,0,0,0.0000,-3843585.2506,3298542.3640,3858862.8060,1,-10.3809,5.4337,1.5667,-5.4893,7.1209,-0.8377,0.6687,5.7294,1.0185,0.0000,0.0000
139.3660,35.8010,0.0000,0,960755_G,-11.9420,8.4550,1.5860,1.7640,1,0,1,0,0,0,0.0000,-3919139.3626,3363144.9083,3724775.7575,1,-11.5476,7.6546,-0.8004,-7.1238,7.1192,-0.6407,-0.0277,5.0645,-0.5076,0.0000,0.0000
139.3700,35.6160,0.0000,0,960758_G,-13.3640,11.3920,2.4560,1.9960,1,0,1,0,0,0,0.0000,-3928481.1850,3370685.2452,3708081.4472,8,-15.4225,11.1191,-0.2729,-10.6963,9.4424,-0.8036,-0.0721,5.5298,-1.6046,0.0000,0.0000
139.4020,37.0370,0.0000,0,970801_G,-9.9700,5.7030,3.0860,2.2480,1,0,1,0,0,0,0.0000,-3859333.3879,3307615.1008,3835306.9769,1,-10.6503,5.4644,-0.2386,-5.7762,7.0901,-0.6356,0.4296,5.5096,1.1961,0.0000,0.0000
139.4620,38.0560,0.0000,0,960564_G,-9.1850,5.9760,1.9180,2.3820,1,0,1,0,0,0,0.0000,-3810348.5069,3258718.0777,3925092.6368,1,-7.1938,4.4649,-1.5111,-4.6608,7.0416,-4.3419,2.4420,6.8749,0.1347,0.0000,0.0000
139.4640,35.9260,0.0000,0,93011_GP,-12.9110,7.5170,1.7010,1.5260,1,0,1,0,0,0,0.0000,-3918700.7968,3351147.1975,3736033.7241,1,-11.4689,6.9842,-0.5328,-6.9808,7.0400,-0.5472,0.0355,5.0354,0.0204,0.0000,0.0000
139.4660,35.3270,0.0000,0,93034_GP,-19.4410,16.2280,2.5970,1.9980,1,0,1,0,0,0,0.0000,-3948288.2937,3376210.8711,3681924.9267,8,-16.4077,13.2262,-3.0018,-10.9447,9.3832,-0.8575,0.0320,6.3205,-3.8750,0.0000,0.0000
139.4680,35.5210,0.0000,0,93028_GP,-15.5030,10.4510,2.8300,2.0140,1,0,1,0,0,0,0.0000,-3938908.2434,3367951.8964,3699493.6593,8,-15.9515,11.9914,1.5404,-10.7716,9.3820,-0.7864,-0.0270,5.9663,-2.5824,0.0000,0.0000
139.4780,37.6860,0.0000,0,950236_G,-7.8620,4.9710,1.8870,2.2020,1,0,1,0,0,0,0.0000,-3830446.5576,3274054.9124,3892633.4353,1,-9.8439,4.9732,0.0022,-5.0632,7.0287,-1.7881,1.3377,6.5689,0.7177,0.0000,0.0000
139.4790,34.0760,0.0000,0,960600_G,-24.6920,23.1350,3.3930,2.5790,1,0,1,0,0,0,0.0000,-4009219.0645,3426738.7182,3567628.8640,14,-25.0424,20.8924,-2.2426,-25.1162,21.9033,-0.1362,0.0073,0.0624,1.0037,0.0000,0.0000
139.4880,35.7100,0.0000,0,93019_GP,-13.6970,10.1210,2.7710,1.9800,1,0,1,0,0,0,0.0000,-3930784.3296,3358631.0222,3716568.8036,8,-15.1698,10.8521,0.7311,-10.6011,9.3696,-0.6506,-0.0135,5.2192,-1.4689,0.0000,0.0000
139.4910,36.6240,0.0000,0,960589_G,-12.1970,3.9780,2.0440,2.1610,1,0,1,0,0,0,0.0000,-3885385.1462,3319488.0620,3798569.8273,1,-11.1056,5.4846,1.5066,-6.2194,7.0181,-0.5147,0.2512,5.4008,1.2824,0.0000,0.0000
139.5040,37.2810,0.0000,0,950207_G,-8.5600,4.5010,1.6640,2.0860,1,0,1,0,0,0,0.0000,-3852760.1025,3290102.8399,3856917.7276,1,-10.7041,5.1467,0.6457,-5.5028,7.0076,-0.8561,0.6518,6.0574,1.2091,0.0000,0.0000
139.5100,38.2310,0.0000,0,940049_G,-9.9260,4.8540,1.9540,2.3020,1,0,1,0,0,0,0.0000,-3803941.9193,3247725.2859,3940388.0270,1,-5.7688,5.2866,0.4326,-4.4662,7.0028,-5.8001,1.8665,7.1026,-0.1503,0.0000,0.0000
139.5220,35.4190,0.0000,0,970804_G,-17.4160,15.1570,2.6650,2.0590,1,0,1,0,0,0,0.0000,-3947084.1178,3368508.0572,3690261.7654,8,-16.4371,12.8495,-2.3075,-10.8574,9.3487,-0.7724,0.0125,6.3521,-3.5133,0.0000,0.0000
139.5290,37.4730,0.0000,0,950204_G,-8.3290,4.4580,1.9880,2.1780,1,0,1,0,0,0,0.0000,-3844341.4598,3280014.0785,3873873.7521,1,-10.5433,5.0462,0.5882,-5.2916,6.9874,-1.1663,0.8948,6.4179,1.0463,0.0000,0.0000
139.5470,34.0590,0.0000,0,93060_GP,-10.1810,18.4930,4.4760,3.0500,1,0,1,0,0,0,0.0000,-4014088.4801,3422664.7225,3566063.8431,14,-25.0307,20.8008,2.3078,-25.1349,21.8099,-0.1373,0.0087,0.0331,1.0004,0.0000,0.0000
139.5480,39.1860,0.0000,0,950194_G,1.1920,5.5940,1.9490,2.5090,1,0,1,0,0,0,0.0000,-3755591.0418,3202140.3205,4023205.7810,9,-1.3811,6.3150,0.7210,-0.5797,6.9360,-5.2095,1.8611,6.0109,-1.2401,0.0000,0.0000
139.5560,38.5560,0.0000,0,940034_G,-7.2100,6.1540,2.1780,2.4020,1,0,1,0,0,0,0.0000,-3789476.8658,3230118.8310,3968696.1186,1,-7.8341,6.4280,0.2740,-4.1080,6.9656,-3.3936,1.2122,7.1197,-0.6746,0.0000,0.0000
139.5860,37.0970,0.0000,0,960563_G,-10.0290,6.1280,1.8500,2.3660,1,0,1,0,0,0,0.0000,-3866875.4933,3292598.5674,3840627.5601,1,-10.9937,5.0022,-1.1258,-5.6973,6.9413,-0.7031,0.4898,5.9995,1.4493,0.0000,0.0000
139.6190,36.6660,0.0000,0,950218_G,-13.1010,4.4220,1.8050,1.9550,1,0,1,0,0,0,0.0000,-3890669.1066,3308994.8779,3802314.8558,1,-11.2670,5.1463,0.7243,-6.1644,6.9146,-0.5244,0.2732,5.6270,1.4950,0.0000,0.0000
139.6310,35.6640,0.0000,0,950228_G,-18.4670,13.2670,2.3850,1.7940,1,0,1,0,0,0,0.0000,-3941426.7139,3350741.6234,3712416.6649,8,-15.2413,11.3240,-1.9430,-10.6286,9.2814,-0.6007,0.0210,5.2134,-2.0635,0.0000,0.0000
139.6370,36.0870,0.0000,0,93007_GP,-11.5900,7.1010,1.6370,1.3890,1,0,1,0,0,0,0.0000,-3920786.7787,3332487.6474,3750507.7760,1,-11.4944,6.0786,-1.0224,-6.7933,6.9000,-0.4861,0.1027,5.1872,0.7187,0.0000,0.0000
139.6430,35.7590,0.0000,0,93017_GP,-13.2770,8.6110,2.6800,1.6340,1,0,1,0,0,0,0.0000,-3937432.4077,3345925.5255,3720989.0989,8,-14.9852,10.5193,1.9083,-10.5427,9.2740,-0.5626,0.0331,5.0051,-1.2783,0.0000,0.0000
139.6520,35.9370,0.0000,0,93013_GP,-12.7790,6.2180,1.7190,1.4830,1,0,1,0,0,0,0.0000,-3929128.8094,3337806.6246,3737023.5747,1,-11.4620,6.7856,0.5676,-6.9554,6.8879,-0.5100,0.0676,5.0166,0.0346,0.0000,0.0000
139.6540,35.4360,0.0000,0,93032_GP,-16.7800,14.1640,2.7050,2.1810,1,0,1,0,0,0,0.0000,-3953999.4534,3358696.6939,3691801.2273,8,-16.3997,13.0660,-1.0980,-10.8298,9.2672,-0.6460,0.0387,6.2159,-3.8375,0.0000,0.0000
139.6730,35.5630,0.0000,0,93026_GP,-14.6050,11.1200,2.3450,1.7890,1,0,1,0,0,0,0.0000,-3948864.7926,3352081.3654,3703291.6212,8,-15.6498,12.0882,0.9682,-10.7148,9.2555,-0.6091,0.0298,5.5441,-2.8625,0.0000,0.0000
139.7260,36.4020,0.0000,0,940043_G,-13.6160,5.5760,1.2600,1.6090,1,0,1,0,0,0,0.0000,-3910167.4050,3313013.7586,3778740.8170,1,-11.5441,5.1377,-0.4383,-6.4442,6.8280,-0.4808,0.1940,5.5806,1.4964,0.0000,0.0000
139.7420,38.1460,0.0000,0,950197_G,-10.7810,6.1730,2.2490,2.4080,1,0,1,0,0,0,0.0000,-3821518.1569,3236070.0203,3932963.4199,1,-9.5191,5.6175,-0.5555,-4.5417,6.8150,-2.9989,1.1803,7.9763,0.0173,0.0000,0.0000
139.7650,32.4640,0.0000,0,960602_G,-27.7510,29.3300,2.8140,2.8540,1,0,1,0,0,0,0.0000,-4101296.3924,3470160.8768,3417850.6188,14,-27.8243,21.1073,-8.2227,-28.1994,21.5102,-0.0902,-0.0336,-0.2849,0.4364,0.0000,0.0000
139.7760,39.9680,0.0000,0,940030_G,-1.0400,6.5740,1.9950,2.6250,1,0,1,0,0,0,0.0000,-3726028.3722,3151414.3956,4090189.6457,1,-1.1159,5.9020,-0.6720,-2.5482,6.7875,-6.1048,2.0445,4.6724,-1.1590,0.0000,0.0000
139.7920,37.6440,0.0000,0,940040_G,-11.4680,4.7620,1.9280,2.2670,1,0,1,0,0,0,0.0000,-3850510.0219,3254854.9360,3888938.5927,1,-11.1809,4.7798,0.0178,-5.0859,6.7745,-1.4661,0.9342,7.5610,1.0605,0.0000,0.0000
139.7960,35.8960,0.0000,0,950224_G,-13.8130,8.1370,1.3500,1.4980,1,0,1,0,0,0,0.0000,-3939546.5967,3329646.4617,3733333.4319,8,-14.7476,9.2048,1.0678,-10.4059,9.1796,-0.4905,0.0792,4.8322,-0.1043,0.0000,0.0000
139.7970,33.1200,0.0000,0,95113_GP,-21.2680,26.4830,3.8460,4.2140,1,0,1,0,0,0,0.0000,-4073077.8722,3442383.2508,3479135.7638,14,-26.5560,20.9347,-5.5483,-26.9160,21.4661,-0.1013,-0.0214,-0.2586,0.5528,0.0000,0.0000
139.7980,36.0110,0.0000,0,93008_GP,-13.0180,7.7720,1.1770,1.0920,1,0,1,0,0,0,0.0000,-3933931.7202,3324665.4450,3743678.9875,8,-14.8474,8.4868,0.7148,-10.3029,9.1784,-0.4763,0.1010,5.0208,0.5906,0.0000,0.0000
139.8060,36.9800,0.0000,0,960586_G,-12.4260,5.1360,1.9190,2.2640,1,0,1,0,0,0,0.0000,-3885472.2856,3282781.2599,3830248.5271,1,-11.5207,4.4549,-0.6811,-5.8089,6.7632,-0.6505,0.4164,6.3622,1.8919,0.0000,0.0000
139.8090,38.8950,0.0000,0,940032_G,-5.4220,7.1290,1.8870,2.3820,1,0,1,0,0,0,0.0000,-3785699.1643,3198144.6447,3998087.5591,1,-7.6479,6.7573,-0.3717,-3.7187,6.7608,-3.5129,1.2524,7.4421,-1.2489,0.0000,0.0000
139.8110,36.2040,0.0000,0,93003_GP,-13.4070,4.9600,1.1370,1.3180,1,0,1,0,0,0,0.0000,-3925030.2231,3315616.2241,3761007.6129,1,-11.5563,5.2991,0.3391,-6.6538,6.7592,-0.4668,0.1457,5.3693,1.3143,0.0000,0.0000
139.8130,35.7800,0.0000,0,93016_GP,-13.4790,8.4090,2.4650,1.5940,1,0,1,0,0,0,0.0000,-3946300.4822,3333347.9461,3722882.6783,8,-14.7146,10.1107,1.7017,-10.5079,9.1691,-0.5047,0.0652,4.7114,-1.0068,0.0000,0.0000
139.8260,35.3120,0.0000,0,93036_GP,-19.2720,16.8930,2.4910,2.0170,1,0,1,0,0,0,0.0000,-3970159.9657,3351958.2880,3680564.7588,8,-17.0170,14.1860,-2.7070,-10.9244,9.1611,-0.5259,0.0749,6.6185,-5.0998,0.0000,0.0000
