name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,length,x1,y1,z1,x2,y2,z2,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
hokk-sakhalinbab            ,141.8460,45.4310,141.8860,45.1660,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,29618.1102,-3532188.8550,2770983.8141,4515489.1270,-3513793.0405,2760517.3662,4536204.7794,141.8660,45.2985,141.8660,45.2985,-3523000.3706,2765758.0030,4525859.3128,-3523000.3706,2765758.0030,0.0000,141.8660,45.2985,0,7,5.9486,17.5181,0.0000,0.6953,0.6953,0.6953
hokk-sakhalinbba            ,141.4480,46.5550,141.8460,45.4310,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,128682.1989,-3513793.0405,2760517.3662,4536204.7794,-3424271.5772,2728866.3815,4622986.4697,141.6470,45.9930,141.6490,45.9932,-3469207.2059,2744830.8970,4579831.4566,-3469207.2059,2744830.8970,0.0000,141.6490,45.9932,0,7,7.6350,0.0000,-13.9224,0.7347,0.7347,0.7347
hokk-sakhalinbbb            ,141.2760,46.9200,141.4480,46.5550,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,42651.7689,-3424271.5772,2728866.3815,4622986.4697,-3393018.6741,2720654.8196,4650786.2874,141.3620,46.7375,141.3623,46.7375,-3408663.9858,2724775.7663,4636912.5846,-3408663.9858,2724775.7663,0.0000,141.3623,46.7375,0,7,8.6807,0.0000,-16.0361,0.7746,0.7746,0.7746
hokk_japseaaa               ,140.6980,41.4530,140.7060,41.4090,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,4932.2761,-3695890.6542,3024405.1880,4211616.9096,-3692964.4902,3022871.6859,4215283.0873,140.7020,41.4310,140.7020,41.4310,-3694427.8469,3023638.6623,4213450.3184,-3694427.8469,3023638.6623,0.0000,140.7020,41.4310,1,8,3.1614,5.7355,0.0000,0.4323,0.4323,0.4323
hokk_japseaaba              ,140.4970,42.2200,140.6980,41.4530,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,1.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,86811.2655,-3692964.4902,3022871.6859,4215283.0873,-3638468.7422,2999642.1537,4278789.9718,140.5975,41.8365,140.5981,41.8366,-3665800.9983,3011326.4771,4247136.3706,-3665800.9983,3011326.4771,0.0000,140.5981,41.8366,1,8,3.3894,5.5783,0.0000,0.4487,0.4487,0.4487
hokk_japseaabba             ,140.4710,42.2920,140.4970,42.2200,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,1.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,8280.4090,-3638468.7422,2999642.1537,4278789.9718,-3632957.0967,2997868.3411,4284712.3129,140.4840,42.2560,140.4840,42.2560,-3635713.6803,2998755.8778,4281752.0575,-3635713.6803,2998755.8778,0.0000,140.4840,42.2560,1,0,0.3252,12.2938,0.0000,0.8452,0.8452,0.8452
hokk_japseaabbb             ,140.4010,42.5260,140.4710,42.2920,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,1.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,26624.0500,-3632957.0967,2997868.3411,4284712.3129,-3615778.1116,2991125.4996,4303913.1444,140.4360,42.4090,140.4361,42.4090,-3624375.4466,2994503.4253,4294322.2188,-3624375.4466,2994503.4253,0.0000,140.4361,42.4090,1,0,-0.0557,11.7127,0.0000,0.8233,0.8233,0.8233
imp_east2b                  ,139.1690,34.5190,139.2250,35.0280,70.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,56698.8486,-3948549.1796,3405290.8029,3654764.7511,-3969629.5935,3430242.1300,3608300.3315,139.1970,34.7735,139.1969,34.7735,-3959128.5294,3417800.2102,3631569.1473,-3959128.5294,3417800.2102,0.0000,139.1969,34.7735,15,14,15.5893,17.5125,0.0000,1.2671,1.2671,1.2671
imp_eastaa                  ,137.8030,33.4380,138.7180,33.7050,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,89967.4058,-3936468.1682,3568995.8130,3508680.4798,-3980629.5225,3494853.3679,3533403.4589,138.2605,33.5715,138.2598,33.5723,-3958647.1550,3532011.8962,3521129.9505,-3958647.1550,3532011.8962,0.0000,138.2598,33.5723,15,14,13.1505,0.0000,-0.9711,2.8844,2.8844,2.8844
imp_eastab                  ,138.7180,33.7050,138.9800,33.9920,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,40016.8403,-3980629.5225,3494853.3679,3533403.4589,-3983165.2343,3464954.4997,3559892.7642,138.8490,33.8485,138.8488,33.8486,-3981917.0148,3479920.9699,3546665.8134,-3981917.0148,3479920.9699,0.0000,138.8488,33.8486,15,14,14.6147,0.0000,-0.7089,1.8660,1.8660,1.8660
imp_eastb                   ,138.9800,33.9920,139.1690,34.5190,110.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,60995.4356,-3983165.2343,3464954.4997,3559892.7642,-3969629.5935,3430242.1300,3608300.3315,139.0745,34.2555,139.0742,34.2555,-3976442.9657,3447637.6441,3584138.3173,-3976442.9657,3447637.6441,0.0000,139.0742,34.2555,15,14,14.8005,4.8017,0.0000,1.3619,1.3619,1.3619
ishikari                    ,141.9410,42.6280,142.1120,42.4620,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,23180.1397,-3688819.4040,2888143.7039,4312260.2903,-3707267.3053,2884782.0605,4298668.7535,142.0265,42.5450,142.0266,42.5450,-3698049.4063,2886467.6488,4305471.7004,-3698049.4063,2886467.6488,0.0000,142.0266,42.5450,8,7,1.9046,9.6696,0.0000,0.8939,0.8939,0.8939
istl_conna                  ,137.8500,37.0940,137.9190,37.3290,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,26790.1892,-3765502.8674,3408366.4946,3840361.6309,-3757882.4688,3393244.4764,3861160.8016,137.8845,37.2115,137.8844,37.2115,-3761700.9650,3400812.9592,3850769.8617,-3761700.9650,3400812.9592,0.0000,137.8844,37.2115,5,9,2.4510,0.0000,-9.5447,0.8250,0.8250,0.8250
istl_connb                  ,137.9190,37.3290,138.5340,37.9230,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,85403.7365,-3757882.4688,3393244.4764,3861160.8016,-3763888.0949,3326027.1679,3913443.6433,138.2265,37.6260,138.2253,37.6264,-3760969.6245,3359710.5558,3887390.3748,-3760969.6245,3359710.5558,0.0000,138.2253,37.6264,5,9,-2.0369,0.0000,-10.3702,0.7196,0.7196,0.7196
istlaa                      ,138.0780,36.0150,138.1810,35.9570,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,11300.1443,-3832174.4415,3441070.4380,3744038.5617,-3841176.8120,3436701.1956,3738822.9501,138.1295,35.9860,138.1295,35.9860,-3836677.1222,3438887.1673,3741432.2354,-3836677.1222,3438887.1673,0.0000,138.1295,35.9860,13,1,2.4554,0.0000,-6.0972,0.7111,0.7111,0.7111
istlaba                     ,138.1810,35.9570,138.2880,35.8580,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,14627.2670,-3841176.8120,3436701.1956,3738822.9501,-3852404.9600,3433815.2249,3729911.5924,138.2345,35.9075,138.2345,35.9075,-3846793.4005,3435260.4735,3734369.7561,-3846793.4005,3435260.4735,0.0000,138.2345,35.9075,13,1,0.8624,0.0000,-7.0585,0.7178,0.7178,0.7178
istlabb                     ,138.2880,35.8580,138.3950,35.7600,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,14551.9342,-3852404.9600,3433815.2249,3729911.5924,-3863575.6262,3430845.9349,3721079.2807,138.3415,35.8090,138.3415,35.8090,-3857992.7891,3432332.8180,3725497.8899,-3857992.7891,3432332.8180,0.0000,138.3415,35.8090,13,1,0.9139,10.8609,0.0000,0.7179,0.7179,0.7179
istlba                      ,138.3950,35.7600,138.4420,35.6530,30.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,12610.9487,-3863575.6262,3430845.9349,3721079.2807,-3871581.8424,3432279.3868,3711423.4075,138.4185,35.7065,138.4185,35.7065,-3867580.6186,3431564.3412,3716253.1927,-3867580.6186,3431564.3412,0.0000,138.4185,35.7065,13,1,-2.1334,9.2700,0.0000,0.6877,0.6877,0.6877
istlbb                      ,138.4420,35.6530,138.4840,35.5430,30.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,12784.3519,-3871581.8424,3432279.3868,3711423.4075,-3879424.9577,3434157.0612,3701483.3159,138.4630,35.5980,138.4630,35.5980,-3875505.3413,3433219.9515,3706455.2575,-3875505.3413,3433219.9515,0.0000,138.4630,35.5980,13,1,-2.4734,9.7913,0.0000,0.6819,0.6819,0.6819
j_back_arc_2aa              ,137.8840,36.4370,137.9340,36.2730,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,18743.5686,-3799942.2934,3435439.3285,3781870.7868,-3810959.4365,3439360.4766,3767192.4754,137.9090,36.3550,137.9090,36.3550,-3805454.9622,3437403.6173,3774535.7812,-3805457.4770,3437396.5515,7.5000,137.9091,36.3550,11,1,3.0469,3.6398,0.0000,0.8408,0.8408,0.8408
j_back_arc_2abaa            ,137.9340,36.2730,137.9900,36.1750,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,11983.4067,-3810959.4365,3439360.4766,3767192.4754,-3819101.3058,3439941.4076,3758406.5494,137.9620,36.2240,137.9620,36.2240,-3815032.0476,3439652.4629,3762801.2001,-3815032.0476,3439652.4629,7.5000,137.9620,36.2240,11,1,3.5512,0.0000,-2.5152,0.8728,0.8728,0.8728
j_back_arc_2abab            ,137.9900,36.1750,138.0470,36.0780,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,11923.7510,-3819101.3058,3439941.4076,3758406.5494,-3827248.1412,3440389.1027,3749699.4479,138.0185,36.1265,138.0185,36.1265,-3823176.3868,3440166.7612,3754054.6656,-3823176.3868,3440166.7612,7.5000,138.0185,36.1265,11,1,3.5842,0.0000,-2.9227,0.8728,0.8728,0.8728
j_back_arc_2abb             ,138.0470,36.0780,138.0780,36.0150,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,7527.9448,-3827248.1412,3440389.1027,3749699.4479,-3832174.4415,3441070.4380,3744038.5617,138.0625,36.0465,138.0625,36.0465,-3829711.9559,3440730.3707,3746869.6685,-3829711.9559,3440730.3707,7.5000,138.0625,36.0465,11,1,3.3751,0.0000,-3.5127,0.8788,0.8788,0.8788
j_back_arc_2baaaaa          ,137.8430,36.5620,137.8840,36.4370,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,14349.1620,-3799942.2934,3435439.3285,3781870.7868,-3791357.5793,3432611.8345,3793037.7221,137.8635,36.4995,137.8635,36.4995,-3795652.3308,3434027.7565,3787456.6945,-3795654.6771,3434020.6329,7.5000,137.8636,36.4995,11,1,3.0825,2.6872,0.0000,0.8471,0.8471,0.8471
j_back_arc_2baaaab          ,137.8430,36.5620,137.8560,36.6910,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,14362.3620,-3791357.5793,3432611.8345,3793037.7221,-3785794.6885,3426012.5614,3804543.0694,137.8495,36.6265,137.8495,36.6265,-3788578.5343,3429314.3680,3798792.8499,-3788572.7999,3429319.2018,7.5000,137.8496,36.6265,5,9,3.8686,11.6353,0.0000,0.8564,0.8564,0.8564
j_back_arc_2baaaba          ,137.8560,36.6910,137.8600,36.8830,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,21309.9329,-3785794.6885,3426012.5614,3804543.0694,-3776559.0313,3417175.0673,3821631.5762,137.8580,36.7870,137.8580,36.7870,-3781182.1312,3421598.5831,3813092.7458,-3781176.9460,3421604.0019,7.5000,137.8581,36.7870,5,9,4.3955,11.5886,0.0000,0.8912,0.8912,0.8912
j_back_arc_2baaabb          ,137.8500,37.0940,137.8600,36.8830,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,23433.1540,-3776559.0313,3417175.0673,3821631.5762,-3765502.8674,3408366.4946,3840361.6309,137.8550,36.9885,137.8550,36.9885,-3771037.3029,3412776.5345,3831003.1907,-3771037.3029,3412776.5345,7.5000,137.8550,36.9885,5,9,4.8451,0.0000,-8.2334,0.9150,0.9150,0.9150
j_back_arc_2babaa           ,138.5340,37.9230,138.5340,38.1400,90.0000,100,0,0,0,0,0,0,0,0,35.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,24086.3649,-3763888.0949,3326027.1679,3913443.6433,-3752754.5505,3316188.8118,3932439.0027,138.5340,38.0315,138.5340,38.0315,-3758328.0099,3321113.8991,3922948.4448,-3758328.0099,3321113.8991,17.5000,138.5340,38.0315,5,9,5.3735,0.0000,-9.8849,0.7168,0.7168,0.7168
j_back_arc_2babab           ,138.5340,38.1400,138.6010,38.4610,90.0000,100,0,0,0,0,0,0,0,0,35.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,36110.4576,-3752754.5505,3316188.8118,3932439.0027,-3740044.6286,3297176.8706,3960434.6128,138.5675,38.3005,138.5674,38.3005,-3746414.5859,3306696.0418,3946452.9008,-3746414.5859,3306696.0418,17.5000,138.5674,38.3005,5,9,3.6803,0.0000,-11.0128,0.7190,0.7190,0.7190
j_back_arc_2babbaa          ,138.6010,38.4610,138.8720,38.9110,90.0000,100,0,0,0,0,0,0,0,0,40.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,55239.4568,-3740044.6286,3297176.8706,3960434.6128,-3732052.5414,3258890.0703,3999471.3150,138.7365,38.6860,138.7361,38.6861,-3736083.6145,3278064.0046,3979990.8378,-3736083.6145,3278064.0046,20.0000,138.7361,38.6861,5,9,0.4871,0.0000,-12.1831,0.7721,0.7721,0.7721
j_back_arc_2babbab          ,138.8720,38.9110,139.1490,39.3210,90.0000,100,0,0,0,0,0,0,0,0,40.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,51436.5273,-3732052.5414,3258890.0703,3999471.3150,-3726020.1486,3222006.4775,4034823.3632,139.0105,39.1160,139.0101,39.1161,-3729066.6554,3240474.4270,4017180.4576,-3729066.6554,3240474.4270,20.0000,139.0101,39.1161,5,9,-0.0201,0.0000,-12.8846,0.7927,0.7927,0.7927
j_back_arc_2babbba          ,139.1490,39.3210,139.6000,40.0200,90.0000,100,0,0,0,0,0,0,0,0,40.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,86720.9871,-3726020.1486,3222006.4775,4034823.3632,-3713501.8926,3160437.8340,4094616.9360,139.3745,39.6705,139.3734,39.6707,-3719846.9329,3191295.3495,4064815.4016,-3719846.9329,3191295.3495,20.0000,139.3734,39.6707,5,9,0.3365,0.0000,-13.7751,0.7733,0.7733,0.7733
j_back_arc_2babbbb          ,139.6000,40.0200,139.6150,40.6570,90.0000,100,0,0,0,0,0,0,0,0,40.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,70744.6924,-3713501.8926,3160437.8340,4094616.9360,-3679425.1613,3129775.6499,4148576.4215,139.6075,40.3385,139.6075,40.3385,-3696520.1840,3145154.9328,4121661.1262,-3696520.1840,3145154.9328,20.0000,139.6075,40.3385,5,1,6.3814,0.0000,-12.5937,0.4130,0.4130,0.4130
j_back_arc_2bbaaaa          ,139.4820,41.7930,139.6150,40.6570,90.0000,100,0,0,0,0,0,0,0,0,35.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,126654.0480,-3679425.1613,3129775.6499,4148576.4215,-3608903.1644,3084255.8182,4243528.6566,139.5485,41.2250,139.5491,41.2250,-3644342.9378,3107168.3985,4196262.6892,-3644342.9378,3107168.3985,17.5000,139.5491,41.2250,5,1,7.6252,0.0000,-10.4247,0.4414,0.4414,0.4414
j_back_arc_2bbaaab          ,139.4150,42.4440,139.4820,41.7930,90.0000,100,0,0,0,0,0,0,0,0,25.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,72522.1629,-3608903.1644,3084255.8182,4243528.6566,-3568445.3738,3056907.4403,4297192.8019,139.4485,42.1185,139.4487,42.1185,-3588731.9585,3070631.0591,4270430.8085,-3588731.9585,3070631.0591,12.5000,139.4487,42.1185,5,1,7.4974,0.0000,-9.0850,0.4359,0.4359,0.4359
j_back_arc_2bbaab           ,139.3710,43.1790,139.4150,42.4440,90.0000,100,0,0,0,0,0,0,0,0,25.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,81729.7287,-3568445.3738,3056907.4403,4297192.8019,-3523967.7560,3023500.9584,4357114.2595,139.3930,42.8115,139.3931,42.8115,-3546278.9490,3040266.3058,4327243.6801,-3546278.9490,3040266.3058,12.5000,139.3931,42.8115,5,1,7.2084,0.0000,-8.2129,0.4219,0.4219,0.4219
j_back_arc_2bbab            ,139.2900,43.7900,139.3710,43.1790,90.0000,100,0,0,0,0,0,0,0,0,25.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,68198.9495,-3523967.7560,3023500.9584,4357114.2595,-3484269.6613,2998002.8911,4406381.1744,139.3305,43.4845,139.3307,43.4845,-3504168.4664,3010794.7538,4381811.2432,-3504168.4664,3010794.7538,12.5000,139.3307,43.4845,5,1,7.5916,0.0000,-6.7444,0.4485,0.4485,0.4485
j_back_arc_2bbba            ,139.2900,43.7900,139.2910,43.8170,90.0000,100,0,0,0,0,0,0,0,0,25.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,3001.0060,-3484269.6613,2998002.8911,4406381.1744,-3482747.5774,2996587.4435,4408546.7523,139.2905,43.8035,139.2905,43.8035,-3483508.7152,2997295.2497,4407464.0871,-3483508.7152,2997295.2497,12.5000,139.2905,43.8035,5,1,6.7598,0.0000,-7.1193,0.3986,0.3986,0.3986
j_back_arc_2bbbbaa          ,139.2910,43.8170,139.3120,44.0200,90.0000,100,0,0,0,0,0,0,0,0,25.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,22618.4349,-3482747.5774,2996587.4435,4408546.7523,-3471979.9492,2985108.9586,4424797.3060,139.3015,43.9185,139.3015,43.9185,-3477369.2003,2990852.8708,4416679.0705,-3477369.2003,2990852.8708,12.5000,139.3015,43.9185,5,1,6.4147,0.0000,-7.2470,0.3987,0.3987,0.3987
j_back_arc_2bbbbab          ,139.3120,44.0200,139.3470,44.1350,90.0000,100,0,0,0,0,0,0,0,0,25.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,13082.0226,-3471979.9492,2985108.9586,4424797.3060,-3467057.9642,2977195.6349,4433978.6519,139.3295,44.0775,139.3295,44.0775,-3469520.7731,2981153.8513,4429390.3397,-3469520.7731,2981153.8513,12.5000,139.3295,44.0775,5,1,5.3564,0.0000,-7.8189,0.4640,0.4640,0.4640
j_back_arc_2bbbbb           ,139.3470,44.1350,139.3810,44.2990,90.0000,100,0,0,0,0,0,0,0,0,25.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,18424.5440,-3467057.9642,2977195.6349,4433978.6519,-3459176.2667,2966863.0094,4447041.1400,139.3640,44.2170,139.3640,44.2170,-3463120.7096,2972032.3981,4440514.5914,-3463120.7096,2972032.3981,12.5000,139.3640,44.2170,5,1,5.8718,0.0000,-7.2063,0.4209,0.4209,0.4209
j_cut_2aabaaa               ,138.9740,35.3770,139.0240,35.3540,160.0000,100,0,0,0,0,0,0,0,0,30.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,5211.4997,-3916726.0119,3407879.6375,3686456.9963,-3920815.3953,3405430.4714,3684372.5927,138.9990,35.3655,138.9990,35.3655,-3918771.0286,3406655.3389,3685415.1041,-3918792.2037,3406690.6950,15.0000,138.9992,35.3658,15,8,1.3954,-0.2659,0.0000,1.2143,1.2143,1.2143
j_cut_2aabaab               ,139.0240,35.3540,139.1200,35.3070,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,3,1,0,0,10167.2908,-3920815.3953,3405430.4714,3684372.5927,-3928799.5341,3400833.1924,3680111.3135,139.0720,35.3305,139.0720,35.3305,-3924808.7035,3403132.9135,3682243.1309,-3924808.7035,3403132.9135,0.0000,139.0720,35.3305,15,8,1.4080,-1.3300,0.0000,1.2086,1.2086,1.2086
j_cut_2aababa               ,139.1200,35.3070,139.1600,35.2700,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,3,1,0,0,5485.5151,-3928799.5341,3400833.1924,3680111.3135,-3932969.9096,3399642.9533,3676754.9472,139.1400,35.2885,139.1400,35.2885,-3930885.0834,3400238.3880,3678433.4747,-3930885.0834,3400238.3880,0.0000,139.1400,35.2885,15,8,1.9239,-1.9052,0.0000,1.1546,1.1546,1.1546
j_cut_2aababb               ,139.1600,35.2700,139.1940,35.2410,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,3,1,0,0,4463.7782,-3932969.9096,3399642.9533,3676754.9472,-3936394.7216,3398524.1939,3674123.2098,139.1770,35.2555,139.1770,35.2555,-3934682.5551,3399083.7822,3675439.3062,-3934682.5551,3399083.7822,0.0000,139.1770,35.2555,15,8,1.8322,-2.7013,0.0000,1.1620,1.1620,1.1620
j_cut_2aabbaaa              ,139.1940,35.2410,139.2230,35.1980,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,3,1,0,0,5452.5047,-3936394.7216,3398524.1939,3674123.2098,-3940201.3158,3398331.3165,3670219.2462,139.2085,35.2195,139.2085,35.2195,-3938298.3771,3398428.0665,3672171.5689,-3938298.3771,3398428.0665,0.0000,139.2085,35.2195,14,8,-16.8893,-4.4888,0.0000,1.1568,1.1568,1.1568
j_cut_2aabbaab              ,139.2230,35.1980,139.2500,35.1450,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,3,1,0,0,6373.7245,-3940201.3158,3398331.3165,3670219.2462,-3944372.5829,3398688.8569,3665404.5401,139.2365,35.1715,139.2365,35.1715,-3942287.4400,3398510.5120,3667812.3591,-3942287.4400,3398510.5120,0.0000,139.2365,35.1715,14,8,-16.3273,-6.4784,0.0000,1.1372,1.1372,1.1372
j_cut_2aabbab               ,139.2500,35.1450,139.3220,35.0190,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,3,1,0,0,15444.0550,-3944372.5829,3398688.8569,3665404.5401,-3954743.9029,3398975.3068,3653945.6740,139.2860,35.0820,139.2860,35.0820,-3949561.1281,3398834.5797,3659677.8351,-3949561.1281,3398834.5797,0.0000,139.2860,35.0820,14,8,-16.5791,-5.8256,0.0000,1.1449,1.1449,1.1449
j_cut_2aabbb                ,139.3220,35.0190,139.3970,34.9030,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,3,1,0,0,14578.4879,-3954743.9029,3398975.3068,3653945.6740,-3964798.2623,3398603.2244,3643380.6175,139.3595,34.9610,139.3595,34.9610,-3959773.6593,3398791.4916,3648665.5677,-3959773.6593,3398791.4916,0.0000,139.3595,34.9610,14,8,-16.8395,-5.0773,0.0000,1.1537,1.1537,1.1537
j_cut_2abaa                 ,139.3970,34.9030,139.4960,34.8230,168.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,3,1,0,0,12677.3556,-3964798.2623,3398603.2244,3643380.6175,-3974528.8789,3395048.2571,3636085.6679,139.4465,34.8630,139.4465,34.8630,-3969665.5204,3396827.4222,3639734.9603,-3969665.5204,3396827.4222,0.0000,139.4465,34.8630,14,8,-17.5155,0.4248,0.0000,1.2006,1.2006,1.2006
j_cut_2ababaa               ,139.4960,34.8230,139.5620,34.7720,168.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,3,1,0,0,8275.8658,-3974528.8789,3395048.2571,3636085.6679,-3980898.8408,3392565.6371,3631431.4367,139.5290,34.7975,139.5290,34.7975,-3977714.6924,3393807.6630,3633759.3253,-3977714.6924,3393807.6630,0.0000,139.5290,34.7975,14,8,-17.5027,0.7406,0.0000,1.2034,1.2034,1.2034
