name,lon1,lat1,lon2,lat2,dip,create_ribbon_mesh,locking_depth,locking_depth_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,mesh_file_name,mesh_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max
cfma_superstition_mountain_san_jacinto_extruded_90dip_trace_part2_s,244.191000,32.928000,244.302000,32.886000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cfma_white_wolf_long_complete_trace_part1_sa,241.513000,35.373000,241.703000,35.523000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cfma_white_wolf_long_complete_trace_part1_sb,241.703000,35.523000,241.893000,35.674000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cfma_white_wolf_long_complete_trace_part2_s,241.462000,35.322000,241.513000,35.373000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cfma_white_wolf_long_complete_trace_part3_s,241.398000,35.269000,241.462000,35.322000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cfma_white_wolf_long_complete_trace_part4_s,241.328000,35.234000,241.398000,35.269000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cfma_white_wolf_long_complete_trace_part5_s,241.265000,35.211000,241.328000,35.234000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cfma_white_wolf_long_complete_trace_part6_s,241.221000,35.179000,241.265000,35.211000,90,0,15,0,4,4.4,0,2.3,4.4,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cfma_white_wolf_long_complete_trace_part7_s,241.189000,35.148000,241.221000,35.179000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cfma_white_wolf_long_complete_trace_part8_s,240.993000,35.029000,241.189000,35.148000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cnsbaaaaa,241.619000,37.941000,241.704000,37.934000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cnsbaaab,242.069000,37.909000,242.282000,37.895000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cnsbaab,242.282000,37.895000,242.607000,38.161000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
cnsbbbab,244.090000,43.412000,244.281000,44.093000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
conn,241.927000,38.415000,242.069000,37.909000,90,0,15,0,-1.4,0.7,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
crude_jdf1aaaa,233.554000,47.907000,233.911000,47.348000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1aaab,233.911000,47.348000,234.081000,46.764000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1aaba,234.081000,46.764000,234.292000,46.108000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1aabba,234.292000,46.108000,234.438000,45.626000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1aabbb,234.438000,45.626000,234.561000,45.104000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1aba,234.561000,45.104000,234.626000,44.660000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1abb,234.626000,44.660000,234.632000,44.269000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1baaaa,234.599000,44.089000,234.632000,44.269000,30,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1baaab,234.509000,43.776000,234.599000,44.089000,30,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1baaba,234.509000,43.776000,234.538000,43.426000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1baabb,234.538000,43.426000,234.714000,43.046000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1bab,234.696000,41.648000,234.714000,43.046000,30,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
crude_jdf1bb,234.696000,41.648000,235.065000,40.885000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
dd,242.640000,35.810000,242.673000,35.777000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,243.437000,34.136000,243.465000,34.087000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,244.004000,34.023000,244.038000,33.909000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,243.997000,34.068000,244.004000,34.023000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.526000,35.277000,242.616000,35.210000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.388000,35.331000,242.526000,35.277000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.291000,35.364000,242.388000,35.331000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.713000,33.697000,242.860000,33.630000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.860000,33.630000,243.128000,33.482000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,243.128000,33.482000,243.331000,33.307000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,243.331000,33.307000,243.453000,33.186000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,243.453000,33.186000,243.567000,33.071000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,243.567000,33.071000,243.687000,32.969000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,244.119000,33.751000,244.184000,33.562000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.380000,35.902000,242.559000,35.830000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.559000,35.830000,242.640000,35.810000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.673000,35.777000,242.721000,35.725000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.721000,35.725000,242.787000,35.659000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.315000,35.942000,242.342000,35.975000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.342000,35.975000,242.357000,36.162000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.349000,36.301000,242.357000,36.162000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.349000,36.301000,242.387000,36.457000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,241.957000,36.554000,242.234000,36.474000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,242.234000,36.474000,242.387000,36.457000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,241.576000,37.066000,241.706000,36.895000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,241.706000,36.895000,241.803000,36.652000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,241.803000,36.652000,241.960000,36.295000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,238.495000,36.807000,238.567000,36.781000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,238.436000,36.812000,238.495000,36.807000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,238.405000,36.817000,238.436000,36.812000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,238.361000,36.838000,238.405000,36.817000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,238.282000,36.921000,238.361000,36.838000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,238.203000,36.978000,238.282000,36.921000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,238.096000,37.045000,238.203000,36.978000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,238.064000,37.069000,238.096000,37.045000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,238.037000,37.090000,238.064000,37.069000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,237.945000,37.118000,238.037000,37.090000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,237.832000,37.150000,237.945000,37.118000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,237.728000,37.169000,237.832000,37.150000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,237.671000,37.172000,237.728000,37.169000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,237.762000,37.473000,237.802000,37.457000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,237.802000,37.457000,237.869000,37.412000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,237.869000,37.412000,237.983000,37.349000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddd,237.983000,37.349000,238.089000,37.295000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ddda,244.275000,33.362000,244.285000,33.335000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dddb,242.315000,35.942000,242.380000,35.902000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dddb,244.184000,33.562000,244.275000,33.362000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
deathvalley4b,241.839000,37.712000,242.060000,37.483000,90,0,10,4,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
deepspringsvalley1a,241.946000,37.150000,242.003000,37.316000,90,0,10,4,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
deepspringsvalley1b,242.003000,37.316000,242.060000,37.483000,90,0,10,4,0,0,0,-1,0.8,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmg,237.826000,37.325000,238.037000,37.148000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmg,237.231000,38.539000,237.387000,38.332000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmg,237.967000,37.859000,238.001000,37.800000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmg,237.906000,38.062000,238.025000,37.888000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmg,237.711000,38.234000,237.755000,38.164000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmg,237.631000,38.412000,237.711000,38.234000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmg,236.997000,38.855000,237.175000,38.620000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmg,238.344000,37.234000,238.418000,37.140000,90,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmga,236.846000,39.108000,236.987000,38.877000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmga,238.467000,36.841000,238.567000,36.781000,90,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmga,238.151000,37.066000,238.319000,36.949000,90,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmga,238.530000,36.990000,238.591000,36.868000,90,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmga,237.387000,38.332000,237.524000,38.210000,90,0,15,0,-8.4,4.2,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgaa,237.300000,37.936000,237.406000,37.815000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgaa,236.600000,39.502000,236.706000,39.339000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgaa,239.163000,36.255000,239.206000,36.221000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgaa,237.584000,37.331000,237.606000,37.291000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgaaa,238.887000,36.526000,238.939000,36.471000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgaab,238.939000,36.471000,238.959000,36.451000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgab,237.182000,38.072000,237.300000,37.936000,90,0,15,0,-24,12,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgab,236.494000,39.666000,236.600000,39.502000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgab,238.959000,36.451000,238.975000,36.438000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgab,239.206000,36.221000,239.284000,36.148000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgab,237.466000,37.593000,237.584000,37.331000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgb,236.958000,38.329000,237.182000,38.072000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgb,236.706000,39.339000,236.846000,39.108000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgb,238.418000,37.140000,238.530000,36.990000,90,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgb,237.524000,38.210000,237.661000,38.088000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgba,237.396000,37.743000,237.466000,37.593000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgba,236.389000,39.829000,236.494000,39.666000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgba,239.284000,36.148000,239.362000,36.075000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgba,238.567000,36.781000,238.710000,36.680000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgba,238.074000,37.121000,238.151000,37.066000,90,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgbaa,238.975000,36.438000,239.047000,36.360000,90,0,0.1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgbab,239.047000,36.360000,239.113000,36.306000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgbb,237.326000,37.894000,237.396000,37.743000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgbb,236.283000,39.991000,236.389000,39.829000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgbb,239.113000,36.306000,239.163000,36.255000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgbb,239.362000,36.075000,239.440000,36.002000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgbb,238.710000,36.680000,238.887000,36.526000,90,0,0,0,-23,11.5,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgbb,237.606000,37.291000,237.671000,37.172000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
dmgbb,238.037000,37.148000,238.074000,37.121000,90,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.546000,37.230000,238.612000,36.984000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.612000,36.984000,238.678000,36.868000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.678000,36.868000,238.778000,36.783000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.778000,36.783000,238.898000,36.648000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.112000,37.690000,238.160000,37.616000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.160000,37.616000,238.200000,37.606000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.200000,37.606000,238.270000,37.576000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.270000,37.576000,238.360000,37.544000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.360000,37.544000,238.426000,37.557000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,236.857000,38.427000,237.045000,38.366000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.045000,38.366000,237.230000,38.316000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.230000,38.316000,237.330000,38.275000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.330000,38.275000,237.442000,38.228000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.442000,38.228000,237.540000,38.157000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.540000,38.157000,237.564000,38.122000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.564000,38.122000,237.627000,38.070000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,236.987000,38.877000,237.037000,38.843000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.037000,38.843000,237.117000,38.784000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.117000,38.784000,237.225000,38.730000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.225000,38.730000,237.347000,38.664000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.347000,38.664000,237.475000,38.596000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.895000,36.555000,238.898000,36.648000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,239.288000,36.492000,239.463000,36.239000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,239.463000,36.239000,239.496000,35.957000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.760000,40.385000,237.912000,40.182000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,237.912000,40.182000,238.058000,40.015000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.058000,40.015000,238.162000,39.884000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.162000,39.884000,238.308000,39.672000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.308000,39.672000,238.669000,39.229000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.669000,39.229000,238.937000,38.913000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.937000,38.913000,239.094000,38.692000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,239.054000,38.561000,239.094000,38.692000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,239.054000,38.561000,239.252000,38.231000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,239.252000,38.231000,239.399000,37.983000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,239.399000,37.983000,239.508000,37.875000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,239.508000,37.875000,239.846000,37.730000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,239.846000,37.730000,240.523000,37.640000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,240.523000,37.640000,240.924000,37.745000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,240.177000,38.731000,240.202000,38.543000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,240.202000,38.543000,240.328000,38.001000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,240.328000,38.001000,240.523000,37.640000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,241.536000,38.890000,241.823000,38.693000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,241.277000,38.977000,241.536000,38.890000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,241.074000,39.101000,241.277000,38.977000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,240.730000,39.401000,240.868000,39.485000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,240.031000,35.418000,240.140000,35.307000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,238.731000,45.680000,239.057000,45.663000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,239.611000,45.786000,240.270000,45.897000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,240.270000,45.897000,240.313000,45.948000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,240.313000,45.948000,240.677000,46.008000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,240.677000,46.008000,240.923000,46.047000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,241.987000,45.819000,242.401000,45.556000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,242.401000,45.556000,242.697000,45.301000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,242.697000,45.301000,242.918000,45.232000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,242.918000,45.232000,243.214000,44.619000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ele,243.214000,44.619000,243.682000,44.312000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
