,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,Unnamed: 38,centroid_lon,centroid_lat
418,cfma_san_andreas_san_bernardino_alt2_complete_trace_part9_s,242.695,34.188,242.754,34.161,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.72449999999998,34.1745
419,cfma_san_diego_trough_complete_trace_part30_s,243.546,31.571,243.611,31.553,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.5785,31.562
420,cfma_san_diego_trough_complete_trace_part31_s,243.611,31.553,243.677,31.527,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.644,31.54
421,cfma_san_diego_trough_complete_trace_part32_s,243.361,31.581,243.471,31.58,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.416,31.5805
422,cfma_san_diego_trough_complete_trace_part33_s,243.471,31.58,243.546,31.571,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.5085,31.575499999999998
423,cfma_san_jacinto_valley_san_jacinto_extruded_90dip_trace_part1_s,242.778,34.008,242.928,33.894,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.853,33.951
424,cfma_san_jacinto_valley_san_jacinto_extruded_90dip_trace_part2_s,242.928,33.894,242.988,33.847,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.958,33.8705
425,cfma_san_jacinto_valley_san_jacinto_extruded_90dip_trace_part3_s,243.073,33.791,243.104,33.743,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.0885,33.766999999999996
426,cfma_san_jacinto_valley_san_jacinto_extruded_90dip_trace_part4_s,242.988,33.847,243.073,33.791,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.03050000000002,33.819
427,cfma_santa_monica_complete_trace_part4_s_2a,241.611,34.074,241.663,34.093,133.6,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.637,34.0835
428,cfma_santa_monica_complete_trace_part4_s_2b,241.663,34.093,241.716,34.111,133.6,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.6895,34.102000000000004
429,cfma_santa_susana_complete_trace_part4_s,241.388,34.31,241.453,34.302,126.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,6.0,3.9,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.4205,34.306
430,cfma_santa_susana_complete_trace_part5_s,241.453,34.302,241.511,34.328,124.5,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.482,34.315
431,cfma_scodie_lineament_extruded_68_deep_trace_part1_s,241.893,35.674,241.995,35.77,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.94400000000002,35.722
432,cfma_sierra_nevada_truncated_at_garlock_trace_part13_s,241.966,35.54,241.996,35.57,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.981,35.555
433,cfma_sierra_nevada_truncated_at_garlock_trace_part14_s,241.949,35.428,241.966,35.54,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.9575,35.483999999999995
434,cfma_sierra_nevada_truncated_at_garlock_trace_part15_s,241.991,36.126,242.015,36.082,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.003,36.104
435,cfma_sierra_nevada_truncated_at_garlock_trace_part16_s,242.015,36.082,242.093,35.906,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.05399999999997,35.994
436,cfma_sierra_nevada_truncated_at_garlock_trace_part1_s,241.96,35.349,241.971,35.298,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.96550000000002,35.323499999999996
437,cfma_sierra_nevada_truncated_at_garlock_trace_part2_s,241.949,35.428,241.96,35.349,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.9545,35.38849999999999
438,cfma_sierra_nevada_truncated_at_garlock_trace_part3_s,242.091,35.612,242.131,35.686,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.111,35.649
439,cfma_sierra_nevada_truncated_at_garlock_trace_part4_s,241.996,35.57,242.091,35.612,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.0435,35.591
440,cfma_sierra_nevada_truncated_at_garlock_trace_part5_s,242.096,35.761,242.131,35.686,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.1135,35.7235
441,cfma_sierra_nevada_truncated_at_garlock_trace_part6_s,242.096,35.761,242.105,35.88,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.1005,35.8205
442,cfma_sierra_nevada_truncated_at_garlock_trace_part7_s,242.093,35.906,242.105,35.88,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.099,35.893
443,cfma_sierra_nevada_truncated_at_garlock_trace_part8_s,241.991,36.126,242.01,36.221,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.0005,36.1735
444,cfma_sierra_nevada_truncated_at_garlock_trace_part9_s,241.96,36.295,242.01,36.221,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.985,36.257999999999996
445,cfma_south_san_gabriel_extruded_60_trace_part11_s_2,241.439,34.438,241.525,34.387,111.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.482,34.4125
446,cfma_superstition_hills_san_jacinto_extruded_90dip_trace_part2_s,244.336,32.899,244.423,32.851,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.3795,32.875
447,cfma_superstition_mountain_san_jacinto_extruded_90dip_trace_part1_s,244.057,33.003,244.191,32.928,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.124,32.9655
448,cfma_superstition_mountain_san_jacinto_extruded_90dip_trace_part2_s,244.191,32.928,244.302,32.886,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.2465,32.907
449,cfma_white_wolf_long_complete_trace_part1_sa,241.513,35.373,241.703,35.523,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.608,35.448
450,cfma_white_wolf_long_complete_trace_part1_sb,241.703,35.523,241.893,35.674,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.798,35.5985
451,cfma_white_wolf_long_complete_trace_part2_s,241.462,35.322,241.513,35.373,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.4875,35.3475
452,cfma_white_wolf_long_complete_trace_part3_s,241.398,35.269,241.462,35.322,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.43,35.295500000000004
453,cfma_white_wolf_long_complete_trace_part4_s,241.328,35.234,241.398,35.269,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.363,35.2515
454,cfma_white_wolf_long_complete_trace_part5_s,241.265,35.211,241.328,35.234,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.29649999999998,35.2225
455,cfma_white_wolf_long_complete_trace_part6_s,241.221,35.179,241.265,35.211,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,4.0,4.4,0,2.3,4.4,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.243,35.195
456,cfma_white_wolf_long_complete_trace_part7_s,241.189,35.148,241.221,35.179,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.20499999999998,35.1635
457,cfma_white_wolf_long_complete_trace_part8_s,240.993,35.029,241.189,35.148,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.091,35.0885
458,cnsbaaaaa                                                          ,241.619,37.941,241.704,37.934,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,241.6615,37.9375
459,cnsbaaab                                                           ,242.069,37.909,242.282,37.895,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.1755,37.902
460,cnsbaab                                                            ,242.282,37.895,242.607,38.161,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.4445,38.028000000000006
461,cnsbbbab                                                           ,244.09,43.412,244.281,44.093,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,244.1855,43.7525
462,conn                                                               ,241.927,38.415,242.069,37.909,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,-1.4,0.7,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,241.998,38.162
463,crude_jdf1aaaa,233.554,47.907,233.911,47.348,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,233.73250000000002,47.6275
464,crude_jdf1aaab,233.911,47.348,234.081,46.764,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,233.99599999999998,47.056
465,crude_jdf1aaba,234.081,46.764,234.292,46.108,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.1865,46.436
466,crude_jdf1aabba,234.292,46.108,234.438,45.626,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.365,45.867
467,crude_jdf1aabbb,234.438,45.626,234.561,45.104,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.4995,45.364999999999995
468,crude_jdf1aba,234.561,45.104,234.626,44.66,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.5935,44.882
469,crude_jdf1abb,234.626,44.66,234.632,44.269,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.62900000000002,44.4645
470,crude_jdf1baaaa,234.599,44.089,234.632,44.269,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.6155,44.179
471,crude_jdf1baaab,234.509,43.776,234.599,44.089,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.55399999999997,43.932500000000005
472,crude_jdf1baaba,234.509,43.776,234.538,43.426,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.5235,43.601
473,crude_jdf1baabb,234.538,43.426,234.714,43.046,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.626,43.236000000000004
474,crude_jdf1bab,234.696,41.648,234.714,43.046,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.70499999999998,42.347
475,crude_jdf1bb,234.696,41.648,235.065,40.885,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,0,,234.88049999999998,41.2665
476,dd                                                                 ,242.64,35.81,242.673,35.777,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.6565,35.7935
477,ddd                                                                ,243.437,34.136,243.465,34.087,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,243.45100000000002,34.11150000000001
478,ddd                                                                ,244.004,34.023,244.038,33.909,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,244.02100000000002,33.966
479,ddd                                                                ,243.997,34.068,244.004,34.023,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,244.0005,34.045500000000004
480,ddd                                                                ,242.526,35.277,242.616,35.21,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.57100000000003,35.2435
481,ddd                                                                ,242.388,35.331,242.526,35.277,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.457,35.304
482,ddd                                                                ,242.291,35.364,242.388,35.331,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.3395,35.3475
483,ddd                                                                ,242.713,33.697,242.86,33.63,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.7865,33.6635
484,ddd                                                                ,242.86,33.63,243.128,33.482,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.994,33.556
485,ddd                                                                ,243.128,33.482,243.331,33.307,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,243.22949999999997,33.3945
486,ddd                                                                ,243.331,33.307,243.453,33.186,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,243.392,33.2465
487,ddd                                                                ,243.453,33.186,243.567,33.071,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,243.51,33.1285
488,ddd                                                                ,243.567,33.071,243.687,32.969,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,243.627,33.019999999999996
489,ddd                                                                ,244.119,33.751,244.184,33.562,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,244.1515,33.656499999999994
490,ddd                                                                ,242.38,35.902,242.559,35.83,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.46949999999998,35.866
491,ddd                                                                ,242.559,35.83,242.64,35.81,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.59949999999998,35.82
492,ddd                                                                ,242.673,35.777,242.721,35.725,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.697,35.751000000000005
493,ddd                                                                ,242.721,35.725,242.787,35.659,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.75400000000002,35.692
494,ddd                                                                ,242.315,35.942,242.342,35.975,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.32850000000002,35.9585
495,ddd                                                                ,242.342,35.975,242.357,36.162,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.3495,36.0685
496,ddd                                                                ,242.349,36.301,242.357,36.162,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.353,36.2315
497,ddd                                                                ,242.349,36.301,242.387,36.457,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.368,36.379000000000005
498,ddd                                                                ,241.957,36.554,242.234,36.474,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.09550000000002,36.513999999999996
499,ddd                                                                ,242.234,36.474,242.387,36.457,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.3105,36.4655
500,ddd                                                                ,241.576,37.066,241.706,36.895,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,241.641,36.980500000000006
501,ddd                                                                ,241.706,36.895,241.803,36.652,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,241.7545,36.7735
502,ddd                                                                ,241.803,36.652,241.96,36.295,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,241.88150000000002,36.4735
503,ddd                                                                ,238.495,36.807,238.567,36.781,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,238.531,36.794
504,ddd                                                                ,238.436,36.812,238.495,36.807,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,238.46550000000002,36.8095
505,ddd                                                                ,238.405,36.817,238.436,36.812,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,238.4205,36.814499999999995
506,ddd                                                                ,238.361,36.838,238.405,36.817,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,238.38299999999998,36.8275
507,ddd                                                                ,238.282,36.921,238.361,36.838,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,238.32150000000001,36.8795
508,ddd                                                                ,238.203,36.978,238.282,36.921,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,238.2425,36.9495
509,ddd                                                                ,238.096,37.045,238.203,36.978,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,238.1495,37.0115
510,ddd                                                                ,238.064,37.069,238.096,37.045,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,238.07999999999998,37.057
511,ddd                                                                ,238.037,37.09,238.064,37.069,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,238.0505,37.0795
512,ddd                                                                ,237.945,37.118,238.037,37.09,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,237.99099999999999,37.104
513,ddd                                                                ,237.832,37.15,237.945,37.118,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,237.8885,37.134
514,ddd                                                                ,237.728,37.169,237.832,37.15,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,237.78,37.159499999999994
515,ddd                                                                ,237.671,37.172,237.728,37.169,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,237.6995,37.1705
516,ddd                                                                ,237.762,37.473,237.802,37.457,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,237.78199999999998,37.465
517,ddd                                                                ,237.802,37.457,237.869,37.412,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,237.8355,37.4345
518,ddd                                                                ,237.869,37.412,237.983,37.349,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,237.926,37.3805
519,ddd                                                                ,237.983,37.349,238.089,37.295,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,238.036,37.322
520,ddda                                                               ,244.275,33.362,244.285,33.335,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,244.28,33.3485
521,dddb                                                               ,242.315,35.942,242.38,35.902,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,242.3475,35.922
522,dddb                                                               ,244.184,33.562,244.275,33.362,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,-1,0,0,0,,244.2295,33.462
523,deathvalley4b,241.839,37.712,242.06,37.483,90.0,100,0,0,0,0,0,0,0,0,10.0,5,4,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,,241.9495,37.5975
524,deepspringsvalley1a,241.946,37.15,242.003,37.316,90.0,100,0,0,0,0,0,0,0,0,10.0,5,4,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,,241.97449999999998,37.233000000000004
525,deepspringsvalley1b,242.003,37.316,242.06,37.483,90.0,100,0,0,0,0,0,0,0,0,10.0,5,4,5,0,0.0,0.0,0,-1.0,0.8,0,0,0,0,0,0,0,0,0,-1,0,0,0,,242.0315,37.3995
526,dmg                                                                ,237.826,37.325,238.037,37.148,90.0,1,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,-1,0,0,0,,237.9315,37.23650000000001
527,dmg                                                                ,237.231,38.539,237.387,38.332,90.0,1,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,-1,0,0,0,,237.309,38.435500000000005
