,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,create_ribbon_mesh,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels
176,imp_eastb,138.98,33.992,139.169,34.519,110.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3983165.2343171486,3464954.499734324,3559892.764173816,-3969629.5934645357,3430242.1299621533,3608300.3314638752,60995.435617607975,16.529796075803475,139.0745,34.2555,139.07420538433055,34.2555420969513,-3976442.9656832116,3447637.6440578206,3584138.3172895215,-3976445.508946309,3447636.65234518,7.5,139.07417697222107,34.255549098484536,15,14
177,ishikari,141.941,42.628,142.112,42.462,135.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,20,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3688819.404006912,2888143.7039428437,4312260.290325297,-3707267.305262105,2884782.060453938,4298668.753525537,23180.13967091586,142.64512598986133,142.0265,42.545,142.0266132592273,42.54503249945516,-3698049.4062651694,2886467.6487587104,4305471.700407541,-3698050.750801703,2886475.0272559496,7.5,142.02668583896062,42.54507346509584,8,7
178,istl_conna,137.85,37.094,137.919,37.329,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,13,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3765502.8673631065,3408366.494596682,3840361.630876703,-3757882.4687739434,3393244.4764399906,3861160.8015608415,26790.189201894395,13.194937833559536,137.8845,37.2115,137.8844465030627,37.21150619231862,-3761700.965011012,3400812.9591886173,3850769.8617249243,-3761700.965011012,3400812.9591886173,7.5,137.8844465030627,37.21150619231862,5,9
179,istl_connb,137.919,37.329,138.534,37.923,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,13,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3757882.4687739434,3393244.4764399906,3861160.8015608415,-3763888.0948826103,3326027.167861707,3913443.643310302,85403.73653076531,39.2834249143567,138.2265,37.626000000000005,138.2252764780012,37.62640816370649,-3760969.624474157,3359710.555822198,3887390.3748399937,-3760969.624474157,3359710.555822198,7.5,138.2252764780012,37.62640816370649,5,9
180,istlaa,138.078,36.015,138.181,35.957,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,11,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3832174.441546544,3441070.438013707,3744038.5617277776,-3841176.812037589,3436701.195632825,3738822.950089997,11300.144297712339,124.686171568802,138.1295,35.986000000000004,138.12951884553416,35.98601112327003,-3836677.122231267,3438887.167256208,3741432.2354075564,-3836677.122231267,3438887.167256208,7.5,138.12951884553416,35.98601112327003,13,1
181,istlaba,138.181,35.957,138.288,35.858,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,11,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3841176.812037589,3436701.195632825,3738822.950089997,-3852404.959976267,3433815.2248571184,3729911.592438717,14627.26700524607,138.64386062701945,138.23450000000003,35.9075,138.23453332011204,35.90751212206592,-3846793.4004642894,3435260.4734827075,3734369.7560620275,-3846793.4004642894,3435260.4734827075,7.5,138.23453332011204,35.90751212206592,13,1
182,istlabb,138.288,35.858,138.395,35.76,45.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,11,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3852404.959976267,3433815.2248571184,3729911.592438717,-3863575.6262076865,3430845.934857151,3721079.28071508,14551.934241195064,138.3196366281316,138.3415,35.809,138.3415328639641,35.809012104326285,-3857992.7890607147,3432332.8180124937,3725497.8898757887,-3857990.8623793772,3432325.5697093112,7.5,138.34147088723932,35.80896715557126,13,1
183,istlba,138.395,35.76,138.442,35.653,30.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,11,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3863575.6262076865,3430845.934857151,3721079.28071508,-3871581.842412121,3432279.3868254544,3711423.4075078066,12610.948744219148,160.27542909950552,138.4185,35.7065,138.41851570175888,35.70650253238616,-3867580.618634008,3431564.3411518126,3716253.192722602,-3867578.32921094,3431577.1281976798,7.5,138.41838057869998,35.70646301812185,13,1
184,istlbb,138.442,35.653,138.484,35.543,30.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,11,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3871581.842412121,3432279.3868254544,3711423.4075078066,-3879424.957665261,3434157.0612365757,3701483.315931853,12784.351903567558,162.66779727951925,138.46300000000002,35.598,138.46301436702885,35.59800208113985,-3875505.3413160336,3433219.951491887,3706455.257470127,-3875502.316830455,3433232.5848796745,7.5,138.46287752463945,35.59796720112921,13,1
185,j_back_arc_2aa,137.884,36.437,137.934,36.273,135.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,10,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3799942.2934494466,3435439.3285150123,3781870.7868018835,-3810959.4364708546,3439360.4766380233,3767192.47541628,18743.568636763874,166.1318963417546,137.909,36.355000000000004,137.9090262207896,36.35500317914693,-3805454.962173215,3437403.6173442653,3774535.7812397038,-3805457.476989881,3437396.551532413,7.5,137.90910734323984,36.35501937924953,11,1
186,j_back_arc_2abaa,137.934,36.273,137.99,36.175,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,10,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3810959.4364708546,3439360.4766380233,3767192.47541628,-3819101.305778272,3439941.407554784,3758406.5493652667,11983.40665807988,155.13928392974628,137.962,36.224000000000004,137.96201746457697,36.2240034769598,-3815032.0476193097,3439652.46287901,3762801.2001389316,-3815032.0476193097,3439652.46287901,7.5,137.96201746457697,36.2240034769598,11,1
187,j_back_arc_2abab,137.99,36.175,138.047,36.078,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,10,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3819101.305778272,3439941.407554784,3758406.5493652667,-3827248.1411777427,3440389.1027036435,3749699.4478715956,11923.750983751821,154.49489137310988,138.01850000000002,36.1265,138.01851753213253,36.126503587066246,-3823176.386837479,3440166.7611602293,3754054.6655657087,-3823176.386837479,3440166.7611602293,7.5,138.01851753213253,36.126503587066246,11,1
188,j_back_arc_2abb,138.047,36.078,138.078,36.015,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,10,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3827248.1411777427,3440389.1027036435,3749699.4478715956,-3832174.441546544,3441070.438013707,3744038.5617277776,7527.944814086034,158.208944154493,138.0625,36.0465,138.06250617465204,36.04650108483091,-3829711.9558712947,3440730.3706601714,3746869.668535615,-3829711.9558712947,3440730.3706601714,7.5,138.06250617465204,36.04650108483091,11,1
189,j_back_arc_2baaaaa,137.843,36.562,137.884,36.437,135.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,10,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3799942.2934494466,3435439.3285150123,3781870.7868018835,-3791357.57927,3432611.8344826135,3793037.7221167795,14349.162022805736,165.1554790430539,137.8635,36.4995,137.86351647498898,36.49950208930949,-3795652.3308399073,3434027.7564924904,3787456.694478201,-3795654.6770834457,3434020.632930091,7.5,137.86359739418407,36.49951940483314,11,1
190,j_back_arc_2baaaab,137.843,36.562,137.856,36.691,45.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,13,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3791357.57927,3432611.8344826135,3793037.7221167795,-3785794.688465489,3426012.5614287844,3804543.069441806,14362.36197851225,4.639912278435062,137.84949999999998,36.6265,137.84949458395315,36.62650052722847,-3788578.534342064,3429314.3679691013,3798792.8498777384,-3788572.7999098785,3429319.2018378945,7.5,137.84957815942158,36.626495059992905,5,9
191,j_back_arc_2baaaba,137.856,36.691,137.86,36.883,45.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,13,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3785794.688465489,3426012.5614287844,3804543.069441806,-3776559.031297762,3417175.06728991,3821631.5761902696,21309.93294555143,0.9588100686649038,137.858,36.787000000000006,137.85799750507553,36.78700079330644,-3781182.1312398324,3421598.583126463,3813092.7457719403,-3781176.9460322326,3421604.001947566,7.5,137.85808151812856,36.78699966235892,5,9
192,j_back_arc_2baaabb,137.85,37.094,137.86,36.883,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,13,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3776559.031297762,3417175.06728991,3821631.5761902696,-3765502.8673631065,3408366.494596682,3840361.630876703,23433.153959456275,177.8197382040913,137.85500000000002,36.9885,137.85500690509983,36.98850104501649,-3771037.30290221,3412776.5344598154,3831003.1907425355,-3771037.30290221,3412776.5344598154,7.5,137.85500690509983,36.98850104501649,5,9
193,j_back_arc_2babaa,138.534,37.923,138.534,38.14,90.0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,13,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3763888.0948826103,3326027.167861707,3913443.643310302,-3752754.5504564494,3316188.8118047477,3932439.0027066465,24086.36487049596,0.0,138.534,38.0315,138.534,38.03150100377368,-3758328.00991035,3321113.8991334205,3922948.444782971,-3758328.00991035,3321113.8991334205,17.5,138.534,38.03150100377368,5,9
194,j_back_arc_2babab,138.534,38.14,138.601,38.461,90.0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,13,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3752754.5504564494,3316188.8118047477,3932439.0027066465,-3740044.628562271,3297176.870569829,3960434.6127743185,36110.457624609626,9.319595727023156,138.5675,38.3005,138.5674261928704,38.3005069847595,-3746414.585943054,3306696.041846762,3946452.900844897,-3746414.585943054,3306696.041846762,17.5,138.5674261928704,38.3005069847595,5,9
195,j_back_arc_2babbaa,138.601,38.461,138.872,38.911,90.0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,13,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3740044.628562271,3297176.870569829,3960434.6127743185,-3732052.5413696505,3258890.0703492183,3999471.314980846,55239.45680172264,25.183409746634833,138.7365,38.686,138.73607565464076,38.686082834396124,-3736083.614548866,3278064.0045503033,3979990.8377645947,-3736083.614548866,3278064.0045503033,20.0,138.73607565464076,38.68608283439612,5,9
196,j_back_arc_2babbab,138.872,38.911,139.149,39.321,90.0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,13,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3732052.5413696505,3258890.0703492183,3999471.314980846,-3726020.1486029266,3222006.477537463,4034823.3632255406,51436.52728115849,27.671092463060656,139.0105,39.116,139.01009867923236,39.11608588581055,-3729066.655420073,3240474.4270432163,4017180.4575637514,-3729066.655420073,3240474.4270432163,20.0,139.01009867923236,39.11608588581055,5,9
197,j_back_arc_2babbba,139.149,39.321,139.6,40.02,90.0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,13,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3726020.1486029266,3222006.477537463,4034823.3632255406,-3713501.8925761697,3160437.8340456802,4094616.935988625,86720.98706498102,26.35794793108066,139.3745,39.670500000000004,139.37336372294408,39.670729461413586,-3719846.9328974625,3191295.3495281828,4064815.4016402946,-3719846.9328974625,3191295.3495281828,20.0,139.37336372294408,39.670729461413586,5,9
198,j_back_arc_2babbbb,139.6,40.02,139.615,40.657,90.0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,7,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3713501.8925761697,3160437.8340456802,4094616.935988625,-3679425.161322348,3129775.649856761,4148576.421534345,70744.6923542897,1.027466508232547,139.60750000000002,40.338499999999996,139.60746473252297,40.33850903960674,-3696520.184017777,3145154.932811419,4121661.1262063007,-3696520.184017777,3145154.932811419,20.0,139.60746473252297,40.33850903960674,5,1
199,j_back_arc_2bbaaaa,139.482,41.793,139.615,40.657,90.0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,7,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3679425.161322348,3129775.649856761,4148576.421534345,-3608903.1643964555,3084255.8182312823,4243528.656582249,126654.04796300236,174.9046804494976,139.5485,41.224999999999994,139.5490754600287,41.22504730691749,-3644342.937755128,3107168.3985258047,4196262.689198082,-3644342.937755128,3107168.3985258047,17.5,139.5490754600287,41.22504730691749,5,1
200,j_back_arc_2bbaaab,139.415,42.444,139.482,41.793,90.0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,7,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3608903.1643964555,3084255.8182312823,4243528.656582249,-3568445.373799164,3056907.4403207395,4297192.801939664,72522.16289607313,175.59584473216722,139.4485,42.1185,139.44867144070267,42.118514155140915,-3588731.958535509,3070631.059123305,4270430.808484338,-3588731.958535509,3070631.059123305,12.5,139.44867144070267,42.118514155140915,5,1
201,j_back_arc_2bbaab,139.371,43.179,139.415,42.444,90.0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,7,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3568445.373799164,3056907.4403207395,4297192.801939664,-3523967.7560252454,3023500.9584311577,4357114.25950471,81729.72866671988,177.461349221166,139.393,42.8115,139.39313025122172,42.81151395004527,-3546278.9489774653,3040266.305803853,4327243.680144681,-3546278.9489774653,3040266.305803853,12.5,139.39313025122172,42.811513950045274,5,1
202,j_back_arc_2bbab,139.29,43.79,139.371,43.179,90.0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3523967.7560252454,3023500.9584311577,4357114.25950471,-3484269.6612595688,2998002.891073402,4406381.174417468,68198.9495072082,174.4585094562605,139.3305,43.4845,139.33070409128845,43.48451536501658,-3504168.4663994852,3010794.7537771533,4381811.243223339,-3504168.4663994852,3010794.7537771533,12.5,139.33070409128845,43.484515365016584,5,1
203,j_back_arc_2bbba,139.29,43.79,139.291,43.817,90.0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3484269.6612595688,2998002.891073402,4406381.174417468,-3482747.57738168,2996587.443471521,4408546.752319847,3001.0060444211913,1.5361948746021095,139.2905,43.8035,139.29049988740596,43.80350001710154,-3483508.715172883,2997295.2497042455,4407464.0870838575,-3483508.715172883,2997295.2497042455,12.5,139.29049988740596,43.80350001710154,5,1
204,j_back_arc_2bbbbaa,139.291,43.817,139.312,44.02,90.0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3482747.57738168,2996587.443471521,4408546.752319847,-3471979.94918074,2985108.958638211,4424797.3059863215,22618.43485542504,4.269177180886937,139.3015,43.9185,139.30148215083196,43.91850138744234,-3477369.2002622094,2990852.8707611053,4416679.070528764,-3477369.2002622094,2990852.8707611053,12.5,139.30148215083196,43.91850138744234,5,1
205,j_back_arc_2bbbbab,139.312,44.02,139.347,44.135,90.0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3471979.94918074,2985108.958638211,4424797.3059863215,-3467057.964239266,2977195.63487837,4433978.651931612,13082.02258568917,12.362662031679298,139.3295,44.0775,139.3294830531811,44.077501630734126,-3469520.7731410675,2981153.8513053516,4429390.339664015,-3469520.7731410675,2981153.8513053516,12.5,139.3294830531811,44.077501630734126,5,1
206,j_back_arc_2bbbbb,139.347,44.135,139.381,44.299,90.0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3467057.964239266,2977195.63487837,4433978.651931612,-3459176.2666693055,2966863.009435354,4447041.140002531,18424.543980827177,8.468435533272611,139.364,44.217,139.36397640782158,44.21700185581309,-3463120.7096449956,2972032.398100669,4440514.5914169615,-3463120.7096449956,2972032.398100669,12.5,139.36397640782158,44.21700185581309,5,1
207,j_cut_2aabaaa,138.974,35.377,139.024,35.354,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3916726.0118867774,3407879.637520892,3686456.996290475,-3920815.3953018053,3405430.471382352,3684372.5927305366,5211.499732012402,119.3028132781787,138.999,35.3655,138.9990035455447,35.36550259680699,-3918771.028564128,3406655.3388616703,3685415.1040840354,-3918771.028564128,3406655.3388616703,0.0,138.9990035455447,35.365502596807,15,8
208,j_cut_2aabaab,139.024,35.354,139.12,35.307,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3920815.3953018053,3405430.471382352,3684372.5927305366,-3928799.5341037232,3400833.192399559,3680111.313509253,10167.290801103067,120.82737944970809,139.072,35.3305,139.0720138928207,35.33050957417453,-3924808.703533294,3403132.9135375563,3682243.1308898786,-3924808.703533294,3403132.9135375563,0.0,139.0720138928207,35.33050957417453,15,8
209,j_cut_2aababa,139.12,35.307,139.16,35.27,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3928799.5341037232,3400833.192399559,3680111.313509253,-3932969.909569787,3399642.9533116524,3676754.947223987,5485.515110712888,138.4347061945264,139.14,35.2885,139.14000454994334,35.28850168173991,-3930885.083357222,3400238.3880233867,3678433.4746697294,-3930885.083357222,3400238.3880233867,0.0,139.14000454994334,35.288501681739916,15,8
210,j_cut_2aababb,139.16,35.27,139.194,35.241,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3932969.909569787,3399642.9533116524,3676754.947223987,-3936394.7215624335,3398524.1938915057,3674123.209843203,4463.778190653499,136.10929615641547,139.177,35.2555,139.17700302753397,35.25550121150158,-3934682.555142425,3399083.782197805,3675439.3061750806,-3934682.555142425,3399083.782197805,0.0,139.17700302753397,35.25550121150158,15,8
211,j_cut_2aabbaaa,139.194,35.241,139.223,35.198,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3936394.7215624335,3398524.1938915057,3674123.209843203,-3940201.315844928,3398331.316504952,3670219.246229662,5452.504728279022,151.02958196937982,139.20850000000002,35.2195,139.20850382382318,35.21950090658427,-3938298.377083654,3398428.066513257,3672171.5688832183,-3938298.377083654,3398428.066513257,0.0,139.20850382382318,35.21950090658427,14,8
212,j_cut_2aabbaab,139.223,35.198,139.25,35.145,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3940201.315844928,3398331.316504952,3670219.246229662,-3944372.582886966,3398688.8569295052,3665404.5401117504,6373.724501219447,157.29253396283792,139.2365,35.1715,139.23650438022304,35.171500810325824,-3942287.4399998095,3398510.5120416773,3667812.3590883138,-3942287.4399998095,3398510.5120416773,0.0,139.23650438022304,35.171500810325824,14,8
213,j_cut_2aabbab,139.25,35.145,139.322,35.019,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3944372.582886966,3398688.8569295052,3665404.5401117504,-3954743.9028692576,3398975.3067713026,3653945.6739525246,15444.054992320713,154.81855382965804,139.286,35.082,139.2860276766791,35.08200567124507,-3949561.128071225,3398834.579719336,3659677.8351177103,-3949561.128071225,3398834.579719336,0.0,139.2860276766791,35.08200567124507,14,8
214,j_cut_2aabbb,139.322,35.019,139.397,34.903,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3954743.9028692576,3398975.3067713026,3653945.6739525246,-3964798.262318222,3398603.2243893123,3643380.617477124,14578.487920437696,151.95324782336598,139.3595,34.961,139.3595264224365,34.961006066583295,-3959773.659324379,3398791.4916204647,3648665.567701179,-3959773.659324379,3398791.4916204647,0.0,139.3595264224365,34.96100606658329,14,8
215,j_cut_2abaa,139.397,34.903,139.496,34.823,168.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3964798.262318222,3398603.2243893123,3643380.617477124,-3974528.8788653575,3395048.257136568,3636085.667898687,12677.355552105408,134.40436701033158,139.44650000000001,34.863,139.4465239657653,34.86301020618408,-3969665.52036773,3396827.422229283,3639734.9603389767,-3969665.52036773,3396827.422229283,0.0,139.4465239657653,34.86301020618409,14,8
216,j_cut_2ababaa,139.496,34.823,139.562,34.772,168.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3974528.8788653575,3395048.257136568,3636085.667898687,-3980898.840750663,3392565.6371078338,3631431.436657473,8275.865782312958,133.1105461118066,139.529,34.7975,139.52901016056865,34.79750452726131,-3977714.6923560495,3393807.6629960537,3633759.3253162894,-3977714.6923560495,3393807.6629960537,0.0,139.52901016056865,34.79750452726131,14,8
217,j_cut_2ababab,139.562,34.772,139.644,34.734,168.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3980898.840750663,3392565.6371078338,3631431.436657473,-3987584.553652974,3388423.636344072,3627961.707302331,8610.569304348184,119.28966082652869,139.603,34.753,139.6030093902956,34.75300693147649,-3984242.599416309,3390495.4096110403,3629697.4044569954,-3984242.599416309,3390495.4096110403,0.0,139.6030093902956,34.75300693147649,14,8
218,j_cut_2ababba,139.644,34.734,139.762,34.694,168.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3987584.553652974,3388423.636344072,3627961.707302331,-3996486.992179636,3381839.342425322,3624307.636622785,11684.719309302469,112.28534019165156,139.703,34.714,139.703014203347,34.714014317810445,-3992037.4377091345,3385132.908828036,3626136.2008365244,-3992037.4377091345,3385132.908828036,0.0,139.703014203347,34.714014317810445,14,8
219,j_cut_2ababbbaa,139.762,34.694,139.867,34.702,168.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3996486.992179636,3381839.342425322,3624307.636622785,-4002290.8833051277,3374183.509012406,3625038.592131178,9661.189508885205,84.69947416999557,139.8145,34.698,139.814497473798,34.69801130974025,-3999390.0805153507,3378012.389564959,3624674.1565746376,-3999390.0805153507,3378012.389564959,0.0,139.814497473798,34.69801130974025,8,14
220,j_cut_2ababbbab,139.867,34.702,139.986,34.718,168.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1,1,0,-1,1,0,-1,1,-4002290.8833051277,3374183.509012406,3625038.592131178,-4008514.7633348578,3365212.6964232875,3626500.2911177347,11045.03230309511,80.71844860140042,139.92649999999998,34.71,139.92649427137135,34.71001453257326,-4005404.319926067,3369699.3586801323,3625770.8046079404,-4005404.319926067,3369699.3586801323,0.0,139.92649427137135,34.71001453257326,8,14
