,Unnamed: 0,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,centroid_lon,centroid_lat
5340,5340,j_back_arc_2babbab                                                  ,138.872,38.911,139.149,39.321,90.0,100,0,0,0,0,0,0,0,0,40.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.0105,39.116
5341,5341,j_back_arc_2babbba                                                  ,139.149,39.321,139.6,40.02,90.0,100,0,0,0,0,0,0,0,0,40.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.3745,39.670500000000004
5342,5342,j_back_arc_2babbbb                                                  ,139.6,40.02,139.615,40.657,90.0,100,0,0,0,0,0,0,0,0,40.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.60750000000002,40.338499999999996
5343,5343,j_back_arc_2bbaaaa                                                  ,139.615,40.657,139.482,41.793,90.0,100,0,0,0,0,0,0,0,0,35.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.5485,41.224999999999994
5344,5344,j_back_arc_2bbaaab                                                  ,139.482,41.793,139.415,42.444,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.4485,42.1185
5345,5345,j_back_arc_2bbaab                                                   ,139.415,42.444,139.371,43.179,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.393,42.8115
5346,5346,j_back_arc_2bbab                                                    ,139.371,43.179,139.29,43.79,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.3305,43.4845
5347,5347,j_back_arc_2bbba                                                    ,139.29,43.79,139.291,43.817,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.2905,43.8035
5348,5348,j_back_arc_2bbbbaa                                                  ,139.291,43.817,139.312,44.02,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.3015,43.9185
5349,5349,j_back_arc_2bbbbab                                                  ,139.312,44.02,139.347,44.135,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.3295,44.0775
5350,5350,j_back_arc_2bbbbb                                                   ,139.347,44.135,139.381,44.299,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.364,44.217
5351,5351,j_cut_2aabaaa                                                       ,138.974,35.377,139.032,35.354,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.003,35.3655
5352,5352,j_cut_2aabaab                                                       ,139.032,35.354,139.12,35.307,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.07600000000002,35.3305
5353,5353,j_cut_2aababa                                                       ,139.12,35.307,139.16,35.27,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.14,35.2885
5354,5354,j_cut_2aababb                                                       ,139.16,35.27,139.194,35.241,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.177,35.2555
5355,5355,j_cut_2aabbaaa                                                      ,139.194,35.241,139.223,35.198,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.20850000000002,35.2195
5356,5356,j_cut_2aabbaab                                                      ,139.223,35.198,139.25,35.145,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.2365,35.1715
5357,5357,j_cut_2aabbab                                                       ,139.25,35.145,139.322,35.019,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.286,35.082
5358,5358,j_cut_2aabbb                                                        ,139.322,35.019,139.397,34.903,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.3595,34.961
5359,5359,j_cut_2abaa                                                         ,139.397,34.903,139.496,34.823,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.44650000000001,34.863
5360,5360,j_cut_2ababaa                                                       ,139.496,34.823,139.562,34.772,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.529,34.7975
5361,5361,j_cut_2ababab                                                       ,139.562,34.772,139.644,34.734,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.603,34.753
5362,5362,j_cut_2ababba                                                       ,139.644,34.734,139.762,34.694,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.703,34.714
5363,5363,j_cut_2ababbbaa                                                     ,139.762,34.694,139.867,34.702,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.8145,34.698
5364,5364,j_cut_2ababbbab                                                     ,139.867,34.702,139.986,34.718,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,139.92649999999998,34.71
5365,5365,j_cut_2ababbbb                                                      ,139.986,34.718,140.058,34.654,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,140.022,34.68600000000001
5366,5366,j_cut_2abba                                                         ,140.058,34.654,140.127,34.579,167.5,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,140.0925,34.6165
5367,5367,j_cut_2abbb                                                         ,140.127,34.579,140.305,34.46,167.5,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,140.216,34.5195
5368,5368,j_cut_2ba                                                           ,140.305,34.46,140.701,34.324,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,140.503,34.391999999999996
5369,5369,j_cut_2bba                                                          ,140.701,34.324,140.985,34.268,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,140.84300000000002,34.296
5370,5370,j_cut_2bbbaaa                                                       ,140.985,34.268,141.204,34.289,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,141.0945,34.2785
5371,5371,j_cut_2bbbaab                                                       ,141.204,34.289,141.319,34.282,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,141.2615,34.2855
5372,5372,j_cut_2bbbaba                                                       ,141.319,34.282,141.527,34.253,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,141.423,34.2675
5373,5373,j_cut_2bbbabb                                                       ,141.527,34.253,141.735,34.205,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,141.631,34.229
5374,5374,j_cut_2bbbba                                                        ,141.735,34.205,141.82,34.175,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,141.7775,34.19
5375,5375,j_cut_2bbbba_new                                                    ,141.912,34.157,142.069,34.132,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,141.9905,34.144499999999994
5376,5376,j_cut_2bbbbba                                                       ,141.82,34.175,141.912,34.157,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,141.86599999999999,34.166
5377,5377,j_valley                                                            ,243.489,34.468,243.565,34.309,90.0,100,0,0,0,0,0,0,0,0,10.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,243.527,34.3885
5378,5378,jacksideaaa                                                         ,99.04,26.629,98.166,27.296,90.0,100,0,0,0,0,0,0,0,0,16.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,10.0,0,0,0,0,0,0,-1,0,0,0,98.60300000000001,26.9625
5379,5379,jacksideaba                                                         ,100.822,28.114,100.857,28.933,90.0,100,0,0,0,0,0,0,0,0,16.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,10.0,0,0,0,0,0,0,-1,0,0,0,100.8395,28.5235
5380,5380,jacksideabb                                                         ,100.857,28.933,100.787,29.57,90.0,100,0,0,0,0,0,0,0,0,16.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,10.0,0,0,0,0,0,0,-1,0,0,0,100.822,29.2515
5381,5381,jaili_02                                                            ,97.379,28.505,97.603,27.739,90.0,100,0,0,0,0,0,0,0,0,16.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,10.0,0,0,0,0,0,0,-1,0,0,0,97.491,28.122
5382,5382,jaili_03a                                                           ,97.603,27.739,97.5,27.087,90.0,100,0,0,0,0,0,0,0,0,16.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,10.0,0,0,0,0,0,0,-1,0,0,0,97.5515,27.413
5383,5383,jaili_03b                                                           ,97.5,27.087,96.992,26.067,90.0,100,0,0,0,0,0,0,0,0,16.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,10.0,0,0,0,0,0,0,-1,0,0,0,97.24600000000001,26.576999999999998
5384,5384,jaili_04aa                                                          ,96.0,23.4,96.114,24.361,90.0,100,0,0,0,0,0,0,0,0,16.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,10.0,0,0,0,0,0,0,-1,0,0,0,96.057,23.880499999999998
5385,5385,jaili_04ab                                                          ,96.114,24.361,96.36,25.186,90.0,100,0,0,0,0,0,0,0,0,16.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,10.0,0,0,0,0,0,0,-1,0,0,0,96.237,24.7735
5386,5386,jaili_04b                                                           ,96.36,25.186,96.992,26.067,90.0,100,0,0,0,0,0,0,0,0,16.0,5,0,5,0,0.0,1.0,0,0.0,1.0,0,0.0,10.0,0,0,0,0,0,0,-1,0,0,0,96.676,25.6265
5387,5387,jdf_close2                                                          ,229.097,51.528,229.144,51.659,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.1205,51.5935
5388,5388,jdf_connectb                                                        ,235.238,40.307,235.242,40.305,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,235.24,40.306
5389,5389,jdfaaaa                                                             ,235.867,40.208,235.558,40.26,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,235.71249999999998,40.233999999999995
5390,5390,jdfaaab                                                             ,235.558,40.26,235.242,40.305,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,235.39999999999998,40.2825
5391,5391,jf_lonlat_1                                                         ,229.097,51.528,228.926,51.185,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.0115,51.3565
5392,5392,jf_lonlat_10                                                        ,230.295,49.177,231.081,48.869,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.688,49.022999999999996
5393,5393,jf_lonlat_11                                                        ,231.081,48.869,230.853,48.476,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.96699999999998,48.6725
5394,5394,jf_lonlat_12                                                        ,230.853,48.476,231.06,48.324,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.9565,48.4
5395,5395,jf_lonlat_13                                                        ,231.06,48.324,230.81,47.835,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.935,48.079499999999996
5396,5396,jf_lonlat_14                                                        ,230.81,47.835,231.062,47.727,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.936,47.781
5397,5397,jf_lonlat_15                                                        ,231.062,47.727,230.741,47.065,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.9015,47.396
5398,5398,jf_lonlat_16                                                        ,230.741,47.065,230.428,46.401,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.5845,46.733000000000004
5399,5399,jf_lonlat_17                                                        ,230.428,46.401,230.197,46.433,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.3125,46.417
5400,5400,jf_lonlat_18                                                        ,230.197,46.433,230.083,46.229,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.14,46.331
5401,5401,jf_lonlat_19                                                        ,230.083,46.229,229.949,46.196,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.01600000000002,46.2125
5402,5402,jf_lonlat_2                                                         ,228.926,51.185,229.247,50.908,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.0865,51.0465
5403,5403,jf_lonlat_20                                                        ,229.949,46.196,229.927,45.943,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.938,46.0695
5404,5404,jf_lonlat_21                                                        ,229.927,45.943,230.131,45.896,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.029,45.9195
5405,5405,jf_lonlat_22                                                        ,230.131,45.896,230.064,45.736,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.0975,45.816
5406,5406,jf_lonlat_23                                                        ,230.064,45.736,229.813,45.414,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.93849999999998,45.575
5407,5407,jf_lonlat_24                                                        ,229.813,45.414,229.931,45.285,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.872,45.3495
5408,5408,jf_lonlat_25                                                        ,229.931,45.285,229.633,44.929,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.782,45.107
5409,5409,jf_lonlat_26                                                        ,229.633,44.929,229.52,44.589,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.5765,44.759
5410,5410,jf_lonlat_27                                                        ,229.52,44.589,230.502,44.208,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.01100000000002,44.3985
5411,5411,jf_lonlat_28                                                        ,230.502,44.208,231.472,43.818,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,230.98700000000002,44.013
5412,5412,jf_lonlat_29                                                        ,231.472,43.818,232.429,43.419,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,231.9505,43.6185
5413,5413,jf_lonlat_3                                                         ,229.247,50.908,229.746,50.465,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.49650000000003,50.6865
5414,5414,jf_lonlat_30                                                        ,232.429,43.419,233.373,43.014,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,232.901,43.216499999999996
5415,5415,jf_lonlat_31                                                        ,233.373,43.014,232.961,42.357,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,233.167,42.685500000000005
5416,5416,jf_lonlat_32                                                        ,232.961,42.357,232.759,41.692,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,232.86,42.0245
5417,5417,jf_lonlat_33                                                        ,232.759,41.692,232.599,41.641,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,232.67899999999997,41.6665
5418,5418,jf_lonlat_34                                                        ,232.599,41.641,232.554,41.555,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,232.5765,41.598
5419,5419,jf_lonlat_35                                                        ,232.554,41.555,232.44,41.589,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,232.497,41.572
5420,5420,jf_lonlat_36                                                        ,232.44,41.589,232.361,41.081,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,232.4005,41.335
5421,5421,jf_lonlat_37                                                        ,232.361,41.081,232.283,40.573,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,232.322,40.827
5422,5422,jf_lonlat_38                                                        ,232.283,40.573,232.415,40.537,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,232.349,40.555
5423,5423,jf_lonlat_39                                                        ,232.415,40.537,232.421,40.45,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,232.418,40.4935
5424,5424,jf_lonlat_4                                                         ,229.746,50.465,229.671,50.298,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.70850000000002,50.3815
5425,5425,jf_lonlat_40                                                        ,232.421,40.45,233.131,40.422,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,232.776,40.436
5426,5426,jf_lonlat_41                                                        ,233.131,40.422,233.841,40.39,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,233.486,40.406
5427,5427,jf_lonlat_42                                                        ,233.841,40.39,234.55,40.354,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,234.1955,40.372
5428,5428,jf_lonlat_42                                                        ,234.55,40.354,234.901,40.426,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,234.7255,40.39
5429,5429,jf_lonlat_5                                                         ,229.671,50.298,229.832,50.217,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.7515,50.2575
5430,5430,jf_lonlat_6                                                         ,229.832,50.217,229.7,50.055,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.766,50.135999999999996
5431,5431,jf_lonlat_7                                                         ,229.7,50.055,229.838,49.983,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.769,50.019
5432,5432,jf_lonlat_8                                                         ,229.838,49.983,229.499,49.479,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.6685,49.730999999999995
5433,5433,jf_lonlat_9                                                         ,229.499,49.479,230.295,49.177,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,229.897,49.328
5434,5434,kadjerty-Oinaka                                                     ,76.609,41.298,76.866,41.489,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,76.7375,41.3935
5435,5435,kadjerty-Oinakb                                                     ,76.866,41.489,76.479,41.479,143.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,76.6725,41.483999999999995
5436,5436,kadjerty_add                                                        ,74.299,41.36,73.758,41.298,150.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,74.02850000000001,41.329
5437,5437,kanazawaaa                                                          ,140.706,39.206,140.736,39.388,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,140.721,39.297
5438,5438,kanazawaaba                                                         ,140.736,39.388,140.826,39.507,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,140.781,39.4475
5439,5439,kanazawaabb                                                         ,140.826,39.507,140.932,39.706,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,140.879,39.6065
5440,5440,kanazawabaa                                                         ,140.932,39.706,140.98,40.037,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,140.956,39.8715
5441,5441,kanazawabab                                                         ,140.98,40.037,140.946,40.339,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,140.963,40.188
